id,label,candidategivenname,candidatefamilyname,issittingmp,isformermp,isstandingascommonsspeaker,isstandingasindependent,isnotionalpoliticalpartyaggregate,votecount,votechange,iswinningcandidacy,democracyclubpersonidentifier,inelection,ofmember,havinggender
8420,beep,Seema,Malhotra,true,true,false,false,false,24876,-0.09188,true,,1525,291,2
8421,beep,Hina,Malik,false,false,false,false,false,3127,0.039247,false,,1525,,2
8422,beep,Martyn,Nelson,false,false,false,false,false,1658,,false,,1525,,1
8433,beep,Mike,Freer,true,true,false,false,false,24162,-0.031141,true,,1528,295,1
8434,beep,Ross,Houston,false,false,false,false,false,13347,-0.195757,false,,1528,,1
8448,beep,Rachael,Ferguson,false,false,false,false,false,1267,0.008448,false,,1531,,2
8459,beep,Mark,Jewell,false,false,false,false,false,3748,0.029948,false,,1532,,1
8462,beep,Perry,Smith,false,false,false,false,false,10926,-0.073114,false,,1533,,1
8464,beep,Neva,Novaky,false,false,false,false,false,6954,-0.046157,false,,1534,,2
8470,beep,Jane,MacBean,false,false,false,false,false,13250,0.108041,false,,1535,,2
8476,beep,Vernon,Coaker,true,true,false,false,false,22039,-0.078,false,,1536,304,1
8483,beep,Andy,Stamp,false,false,false,false,false,13054,-0.07736,false,,1537,,1
8488,beep,Faten,Hameed,false,false,false,false,false,13276,-0.053279,false,,1538,,2
8491,beep,Thomas,Kerr,false,false,false,false,false,5709,-0.040113,false,,1539,,1
8497,beep,Pam,Duncan-Glancy,false,false,false,false,false,11381,-0.030195,false,,1540,,2
8502,beep,Paul,Sweeney,true,true,false,false,false,13363,-0.035276,false,,1541,850,1
8511,beep,Johann,Lamont,false,false,false,false,false,13824,-0.074163,false,,1543,,2
8516,beep,Matt,Kerr,false,false,false,false,false,12743,-0.059105,false,,1544,,1
8521,beep,Pat,Egan,false,false,false,false,false,9477,-0.119029,false,,1545,,1
8527,beep,Fran,Boait,false,false,false,false,false,18882,-0.049901,false,,1546,,2
8529,beep,Colin,Clark,true,true,false,false,false,23066,0.005303,false,,1547,851,1
8535,beep,Tom,Chatwin,false,false,false,false,false,8948,-0.086865,false,,1548,,1
8537,beep,Francesca,O'Brien,false,false,false,false,false,18371,-0.013937,false,,1549,,2
8544,beep,Kathryn,Salt,false,false,false,false,false,10791,-0.072294,false,,1550,,2
8455,beep,Mark,Menzies,true,true,false,false,false,28432,0.021112,true,,1532,299,1
8456,beep,Gina,Dowding,false,false,false,false,false,1731,0.009918,false,,1532,,2
8457,beep,Andy,Higgins,false,false,false,true,false,927,,false,,1532,,1
8460,beep,Edward,Leigh,true,true,false,false,false,33893,0.045788,true,,1533,301,1
8463,beep,Lesley,Rollings,false,false,false,false,false,5157,0.030438,false,,1533,,2
8461,beep,Mary,Cavill,false,false,false,true,false,1070,,false,,1533,,2
8472,beep,Ian,Mearns,true,true,false,false,false,20450,-0.11529,true,,1535,303,1
8471,beep,Rachel,Cabral,false,false,false,false,false,1653,0.028823,false,,1535,,2
8474,beep,Tom,Randall,false,false,false,false,false,22718,0.026418,true,,1536,958,1
8477,beep,Anita,Prabhakar,false,false,false,false,false,2279,0.025268,false,,1536,,2
8478,beep,Graham,Hunt,false,false,false,false,false,1820,,false,,1536,,1
8475,beep,Jim,Norris,false,false,false,false,false,1097,0.011996,false,,1536,,1
8490,beep,Alison,Thewliss,true,true,false,false,false,19750,0.045147,true,,1538,308,2
8486,beep,Flora,Scarabello,false,false,false,false,false,3698,-0.047132,false,,1538,,2
8489,beep,Ewan,Hoyle,false,false,false,false,false,1952,0.019632,false,,1538,,1
8487,beep,Elaine,Gallagher,false,false,false,false,false,1429,,false,,1538,,2
8494,beep,David,Linden,true,true,false,false,false,18357,0.089248,true,,1539,849,1
8493,beep,James,Harrison,false,false,false,false,false,1626,0.026575,false,,1539,,1
8504,beep,Anne,McLaughlin,false,true,false,false,false,15911,0.047447,true,,1541,314,2
8501,beep,Lauren,Bennie,false,false,false,false,false,3558,-0.024343,false,,1541,,2
8503,beep,Nicholas,Moohan,false,false,false,false,false,1093,0.012171,false,,1541,,1
8508,beep,Carol,Monaghan,true,true,false,false,false,19678,0.070249,true,,1542,316,2
8505,beep,Ade,Aibinu,false,false,false,false,false,6022,-0.028705,false,,1542,,1
8507,beep,James,Speirs,false,false,false,false,false,2716,0.032646,false,,1542,,1
8518,beep,Chris,Stephens,true,true,false,false,false,17643,0.072181,true,,1544,320,1
8517,beep,Ben,Denton-Cardew,false,false,false,false,false,1435,0.020261,false,,1544,,1
8519,beep,Peter,Brown,false,false,false,false,false,802,,false,,1544,,1
8523,beep,Peter,Grant,true,true,false,false,false,21234,0.08309,true,,1545,321,1
8520,beep,Amy,Thomson,false,false,false,false,false,6920,-0.028393,false,,1545,,2
8522,beep,Jane Ann,Liston,false,false,false,false,false,2639,0.033618,false,,1545,,2
8524,beep,Victor,Farrell,false,false,false,false,false,1276,,false,,1545,,1
8532,beep,Richard,Thomson,false,false,false,false,false,23885,0.068511,true,,1547,959,1
8531,beep,James,Oates,false,false,false,false,false,5913,-0.010299,false,,1547,,1
8533,beep,Caroline,Dinenage,true,true,false,false,false,32226,0.045729,true,,1548,324,2
8536,beep,Martin,Pepper,false,false,false,false,false,5473,0.065906,false,,1548,,1
8534,beep,Zoe,Aspinall,false,false,false,false,false,1806,0.016578,false,,1548,,2
8542,beep,Gareth,Davies,false,false,false,false,false,36794,0.036959,true,,1550,864,1
8543,beep,Anne,Gayfer,false,false,false,false,false,2265,0.026626,false,,1550,,2
8452,beep,Elisha,McCallion,true,true,false,false,false,9771,-0.189913,false,,1531,848,2
8450,beep,Gary,Middleton,false,false,false,false,false,4773,-0.059706,false,,1531,,1
8449,beep,Anne,McCloskey,false,false,false,false,false,2032,,false,,1531,,2
8454,beep,Darren,Guy,false,false,false,false,false,1088,,false,,1531,,1
8466,beep,Maria,Eagle,true,true,false,false,false,38578,-0.053795,true,,1534,302,2
8468,beep,Kris,Brown,false,false,false,false,false,3324,0.030141,false,,1534,,1
8469,beep,Jake,Fraser,false,false,false,false,false,2943,,false,,1534,,1
8465,beep,Jean-Paul,Roberts,false,false,false,false,false,1183,0.008171,false,,1534,,1
8467,beep,Hazel,Williams,false,false,false,false,false,344,,false,,1534,,2
8480,beep,Rehman,Chishti,true,true,false,false,false,28173,0.058645,true,,1537,305,1
8484,beep,Alan,Bullion,false,false,false,false,false,2503,0.026387,false,,1537,,1
8481,beep,George,Salomon,false,false,false,false,false,1043,0.012054,false,,1537,,1
8482,beep,Peter,Cook,false,false,false,true,false,229,,false,,1537,,1
8479,beep,Roger,Peacock,false,false,false,false,false,119,-1e-05,false,,1537,,1
8499,beep,Patrick,Grady,true,true,false,false,false,16982,0.0929,true,,1540,312,1
8495,beep,Tony,Curtis,false,false,false,false,false,3806,-0.042268,false,,1540,,1
8498,beep,Andrew,Chamberlain,false,false,false,false,false,2394,0.031703,false,,1540,,1
8496,beep,Cass,Macgregor,false,false,false,false,false,1308,-0.060981,false,,1540,,2
8500,beep,Dionne,Cocozza,false,false,false,false,false,320,,false,,1540,,2
8513,beep,Stewart Malcolm,McDonald,true,true,false,false,false,22829,0.070144,true,,1543,318,1
8509,beep,Kyle,Thornton,false,false,false,false,false,6237,-0.059469,false,,1543,,1
8510,beep,Dan,Hutchison,false,false,false,false,false,1251,,false,,1543,,1
8514,beep,Danyaal,Raja,false,false,false,false,false,516,,false,,1543,,1
8525,beep,Richard,Graham,true,true,false,false,false,29159,0.039162,true,,1546,322,1
8528,beep,Rebecca,Trimnell,false,false,false,false,false,4338,0.030456,false,,1546,,2
8526,beep,Michael,Byfield,false,false,false,false,false,1385,0.011816,false,,1546,,1
8538,beep,Tonia,Antoniazzi,true,true,false,false,false,20208,-0.044365,true,,1549,852,2
8540,beep,John,Davies,false,false,false,false,false,2288,0.014816,false,,1549,,1
8539,beep,Sam,Bennett,false,false,false,false,false,2236,0.02984,false,,1549,,1
8541,beep,Rob,Ross,false,false,false,false,false,1379,,false,,1549,,1
8553,beep,Melanie,Onn,true,true,false,false,false,10819,-0.166947,false,,1552,329,2
8560,beep,Mike,Smith-Clare,false,false,false,false,false,10930,-0.109319,false,,1553,,1
8564,beep,Thomas,Turrell,false,false,false,false,false,11721,-0.033576,false,,1554,,1
8582,beep,Mark,Beckett,false,false,false,false,false,5899,-0.00081,false,,1557,,1
8595,beep,Kashif,Ali,false,false,false,false,false,18927,-0.009598,false,,1559,,1
8602,beep,George,Ayre,false,false,false,false,false,10716,-0.094798,false,,1560,,1
8605,beep,Charles,Rowley,false,false,false,false,false,10358,0.0079,false,,1561,,1
8610,beep,Xingang,Wang,false,false,false,false,false,12227,-0.0465,false,,1562,,1
8615,beep,Johnny,Luk,false,false,false,false,false,13892,-0.081576,false,,1563,,1
8623,beep,Celia,Hibbert,false,false,false,false,false,14420,-0.055832,false,,1564,,2
8626,beep,Laura,McAlpine,false,false,false,false,false,13447,-0.073345,false,,1565,,2
8633,beep,Pamela,Fitzpatrick,false,false,false,false,false,18765,-0.080512,false,,1567,,2
8635,beep,Anwara,Ali,false,false,false,false,false,16440,-0.00102,false,,1568,,2
8640,beep,Stefan,Houghton,false,false,false,false,false,11869,-0.053046,false,,1569,,1
8545,beep,Harrish,Bisnauthsing,false,false,false,false,false,6153,0.054739,false,,1550,,1
8548,beep,Lauren,Sullivan,false,false,false,false,false,13999,-0.07078,false,,1551,,2
8549,beep,Ukonu,Obasi,false,false,false,false,false,2584,0.029636,false,,1551,,1
8556,beep,Brandon,Lewis,true,true,false,false,false,28593,0.116477,true,,1553,330,1
8561,beep,James,Joyce,false,false,false,false,false,1661,0.01586,false,,1553,,1
10780,beep,,,false,false,false,false,false,14665,,false,,1985,,
8629,beep,Mark,Sewards,false,false,false,false,false,5480,-0.104582,false,,1566,1370,1
8557,beep,Anne,Killett,false,false,false,false,false,1064,0.011728,false,,1553,,2
8562,beep,Dave,Harding,false,false,false,false,false,631,,false,,1553,,1
8559,beep,Adrian,Myers,false,false,false,true,false,429,,false,,1553,,1
8558,beep,Margaret,McMahon-Morris,false,false,false,true,false,154,,false,,1553,,2
8568,beep,Rhian,O'Connor,false,false,false,false,false,7253,0.065267,false,,1554,,2
8565,beep,Victoria,Rance,false,false,false,false,false,2363,0.014262,false,,1554,,2
8569,beep,Kailash,Trivedi,false,false,false,false,false,1228,,false,,1554,,1
8563,beep,Eunice,Odesanmi,false,false,false,false,false,245,,false,,1554,,2
8566,beep,Sushil,Gaikwad,false,false,false,true,false,125,,false,,1554,,1
8578,beep,Diane,Abbott,true,true,false,false,false,39972,-0.047797,true,,1556,333,2
8576,beep,Alex,Armitage,false,false,false,false,false,4989,0.041446,false,,1556,,1
8579,beep,Ben,Mathis,false,false,false,false,false,4283,0.00752,false,,1556,,1
8580,beep,Haseeb,Ur-Rehman,false,false,false,false,false,151,,false,,1556,,1
8577,beep,Loré,Lixenberg,false,false,false,true,false,76,,false,,1556,,2
8584,beep,Meg,Hillier,true,true,false,false,false,39884,-0.061778,true,,1557,334,2
8585,beep,Dave,Raval,false,false,false,false,false,4853,0.031914,false,,1557,,1
8583,beep,Tyrone,Scott,false,false,false,false,false,2948,0.026657,false,,1557,,1
8586,beep,Robert,Lloyd,false,false,false,false,false,744,,false,,1557,,1
8587,beep,Jonty,Leff,false,false,false,false,false,111,0.000485,false,,1557,,1
8597,beep,Holly,Lynch,true,true,false,false,false,21496,-0.06566,true,,1559,337,2
8599,beep,Sarah,Wood,false,false,false,false,false,2813,,false,,1559,,2
8598,beep,James,Baker,false,false,false,false,false,2276,0.026826,false,,1559,,1
8600,beep,David,Davis,true,true,false,false,false,31045,0.014111,true,,1560,338,1
8603,beep,Linda,Johnson,false,false,false,false,false,5215,0.056513,false,,1560,,2
8601,beep,Angela,Stone,false,false,false,false,false,1764,0.021615,false,,1560,,2
8604,beep,Richard,Honnoraty,false,false,false,false,false,1039,0.00256,false,,1560,,1
8612,beep,Andy,Slaughter,true,true,false,false,false,30074,-0.060007,true,,1562,340,1
8613,beep,Jessie,Venegas,false,false,false,false,false,6947,0.080059,false,,1562,,2
8611,beep,Alex,Horn,false,false,false,false,false,1744,0.01825,false,,1562,,1
8617,beep,Tulip,Siddiq,true,true,false,false,false,28080,-0.10074,true,,1563,341,2
8618,beep,Matt,Sanders,false,false,false,false,false,13121,0.158452,false,,1563,,1
8616,beep,David,Stansell,false,false,false,false,false,1608,0.015317,false,,1563,,1
8619,beep,James,Pointon,false,false,false,false,false,684,,false,,1563,,1
8625,beep,Robert,Halfon,true,true,false,false,false,27510,0.09425,true,,1565,343,1
8628,beep,Andrew,Jones,true,true,false,false,false,29962,-0.028528,true,,1566,344,1
8631,beep,Kieron,George,false,false,false,false,false,1208,,false,,1566,,1
8637,beep,Gareth,Thomas,true,true,false,false,false,25132,-0.084044,true,,1568,346,1
8638,beep,Lisa-Maria,Bornemann,false,false,false,false,false,4310,0.064776,false,,1568,,2
8636,beep,Rowan,Langley,false,false,false,false,false,1109,0.010194,false,,1568,,1
8639,beep,Richard,Jones,false,false,false,false,false,931,,false,,1568,,1
8642,beep,Mike,Hill,true,true,false,false,false,15464,-0.148304,true,,1569,300,1
8641,beep,Joe,Bousfield,false,false,false,true,false,911,,false,,1569,,1
8555,beep,Christopher,Barker,false,false,false,false,false,2378,,false,,1552,,1
8554,beep,Ian,Barfield,false,false,false,false,false,1070,0.005482,false,,1552,,1
8551,beep,Loyd,Emmerson,false,false,false,false,false,514,,false,,1552,,1
8552,beep,Nigel,Winn,false,false,false,true,false,156,,false,,1552,,1
8570,beep,Angela,Richardson,false,false,false,false,false,26317,-0.097062,true,,1555,961,2
8572,beep,Anne,Rouse,false,false,false,false,false,4515,-0.112988,false,,1555,,2
8571,beep,Anne,Milton,true,true,false,true,false,4356,,false,,1555,332,2
8593,beep,Ian,Cooper,false,false,false,false,false,13533,-0.080578,false,,1558,,1
8594,beep,Ryan,Priest,false,false,false,false,false,1738,0.021688,false,,1558,,1
8589,beep,James,Windridge,false,false,false,false,false,934,0.012142,false,,1558,,1
8590,beep,Jon,Cross,false,false,false,true,false,232,,false,,1558,,1
8591,beep,Ian,Fleming,false,false,false,true,false,190,,false,,1558,,1
8592,beep,Tim,Weller,false,false,false,true,false,111,,false,,1558,,1
8607,beep,Derek,Twigg,true,true,false,false,false,29333,-0.094459,true,,1561,339,1
8609,beep,Janet,Balfe,false,false,false,false,false,3730,,false,,1561,,2
8606,beep,David,O'Keefe,false,false,false,false,false,982,,false,,1561,,1
8620,beep,Neil,O'Brien,true,true,false,false,false,31698,0.029815,true,,1564,853,1
8624,beep,Zuffar,Haq,false,false,false,false,false,9103,0.032316,false,,1564,,1
8621,beep,Darren,Woodiwiss,false,false,false,false,false,1709,0.010544,false,,1564,,1
8622,beep,Robin,Lambert,false,false,false,true,false,389,,false,,1564,,1
8632,beep,Bob,Blackman,true,true,false,false,false,26935,0.050013,true,,1567,345,1
8634,beep,Adam,Bernard,false,false,false,false,false,3791,0.045663,false,,1567,,1
8658,beep,Rosamund,Knight,false,false,false,false,false,8259,-0.073352,false,,1572,,2
8662,beep,Wayne,Bridges,false,false,false,false,false,15284,0.06121,false,,1573,,1
8672,beep,Nabila,Ahmed,false,false,false,false,false,14405,-0.088003,false,,1575,,2
8674,beep,Louise,Calland,false,false,false,false,false,15280,0.009205,false,,1576,,2
8689,beep,Laura,Coyle,false,false,false,false,false,18136,0.160049,false,,1578,,2
8692,beep,Anna,Coda,false,false,false,false,false,10704,-0.021914,false,,1579,,2
8702,beep,Holly,Kal-Weiss,false,false,false,false,false,11338,-0.069434,false,,1581,,2
8706,beep,Penny,Grennan,false,false,false,false,false,14603,-0.024524,false,,1582,,2
8710,beep,Liz,McInnes,true,true,false,false,false,19790,-0.116262,false,,1583,363,2
8715,beep,Ruth,George,true,true,false,false,false,24254,-0.049064,false,,1584,855,2
8721,beep,Kay,Tart,false,false,false,false,false,9959,-0.156744,false,,1585,,2
8723,beep,Alexandra,Hayward,false,false,false,false,false,8878,-0.027295,false,,1586,,2
8733,beep,Tele,Lawal,false,false,false,false,false,12187,-0.060173,false,,1587,,2
8740,beep,Dawn,Barnes,false,false,false,false,false,15884,0.099414,false,,1588,,2
8643,beep,Andy,Hagon,false,false,false,false,false,1696,0.023497,false,,1569,,1
8644,beep,Kevin,Cranney,false,false,false,false,false,494,,false,,1569,,1
8655,beep,Nick,Perry,false,false,false,false,false,3960,0.038544,false,,1571,,1
8653,beep,Paul,Crosland,false,false,false,true,false,565,,false,,1571,,1
8656,beep,Alan,Mak,true,true,false,false,false,30051,0.056292,true,,1572,351,1
8659,beep,Paul,Gray,false,false,false,false,false,5708,0.063719,false,,1572,,1
8657,beep,John,Colman,false,false,false,false,false,1597,0.010522,false,,1572,,1
8660,beep,Alan,Black,false,false,false,false,false,344,,false,,1572,,1
8645,beep,Richard,Tice,false,false,false,false,false,10603,,false,,1569,1225,1
8684,beep,David,Pinto-Duschinsky,false,false,false,false,false,22648,-0.048532,false,,1577,1346,1
8697,beep,Chris,Vince,false,false,false,false,false,14092,-0.051355,false,,1580,1339,1
8667,beep,William,Wragg,true,true,false,false,false,21592,0.033494,true,,1574,353,1
8668,beep,Tony,Wilson,false,false,false,false,false,5508,-0.080328,false,,1574,,1
8673,beep,Sammy,Barry,false,false,false,false,false,6317,0.06137,false,,1575,,2
8671,beep,Sherief,Hassan,false,false,false,false,false,1581,0.01125,false,,1575,,1
8682,beep,Matthew,Offord,true,true,false,false,false,26878,0.007742,true,,1577,356,1
8685,beep,Clareine,Enderby,false,false,false,false,false,4628,0.046015,false,,1577,,2
8683,beep,Portia,Vincent-Kirby,false,false,false,false,false,921,0.005653,false,,1577,,2
8686,beep,John,Howell,true,true,false,false,false,32189,-0.043247,true,,1578,358,1
8687,beep,Jo,Robb,false,false,false,false,false,2736,0.013918,false,,1578,,2
8694,beep,Julie,Marson,false,false,false,false,false,33712,-0.042159,true,,1580,209,2
8698,beep,Chris,Lucas,false,false,false,false,false,8596,0.062282,false,,1580,,1
8695,beep,Lucy,Downes,false,false,false,false,false,2705,0.014775,false,,1580,,2
8699,beep,Alistair,Lindsay,false,false,false,false,false,681,,false,,1580,,1
8696,beep,Brian,Percival,false,false,false,true,false,308,,false,,1580,,1
8700,beep,Oliver,Dowden,true,true,false,false,false,32651,0.014435,true,,1581,361,1
8703,beep,Stephen,Barrett,false,false,false,false,false,6561,0.072212,false,,1581,,1
8708,beep,Chris,Clarkson,false,false,false,false,false,20453,0.050452,true,,1583,748,1
8712,beep,Colin,Lambert,false,false,false,false,false,3952,,false,,1583,,1
8711,beep,Anthony,Smith,false,false,false,false,false,2073,0.021854,false,,1583,,1
8709,beep,Nigel,Ainsworth-Barnes,false,false,false,false,false,1220,,false,,1583,,1
8713,beep,Robert,Largan,false,false,false,false,false,24844,0.004944,true,,1584,827,1
8716,beep,David,Lomax,false,false,false,false,false,2750,0.001202,false,,1584,,1
8717,beep,Alan,Graves,false,false,false,false,false,1177,,false,,1584,,1
8714,beep,Robert,Hodgetts-Haley,false,false,false,false,false,1148,,false,,1584,,1
8725,beep,Keir,Starmer,true,true,false,false,false,36641,-0.055517,true,,1586,366,1
8724,beep,Kirsten,de Keyser,false,false,false,false,false,2746,0.014796,false,,1586,,2
8728,beep,Hector,Birchwood,false,false,false,false,false,1032,,false,,1586,,1
8729,beep,Mohammad,Bhatti,false,false,false,false,false,138,-0.009892,false,,1586,,1
8727,beep,Thomas,Scripps,false,false,false,false,false,37,,false,,1586,,1
8731,beep,Julia,Lopez,true,true,false,false,false,35495,0.055437,true,,1587,856,2
8734,beep,Thomas,Clarke,false,false,false,false,false,3862,0.04709,false,,1587,,1
8732,beep,Peter,Caton,false,false,false,false,false,1920,0.016356,false,,1587,,1
8730,beep,David,Furness,false,false,false,false,false,510,0.003775,false,,1587,,1
8651,beep,Mike,Beckett,false,false,false,false,false,5866,0.058392,false,,1570,,1
8647,beep,Peter,Banks,false,false,false,false,false,1945,0.017055,false,,1570,,1
8649,beep,Tony,Francis,false,false,false,true,false,411,,false,,1570,,1
8648,beep,Richard,Browning-Smith,false,false,false,true,false,263,,false,,1570,,1
8664,beep,John,McDonnell,true,true,false,false,false,24545,-0.107243,true,,1573,352,1
8665,beep,Alex,Cunliffe,false,false,false,false,false,1947,0.031683,false,,1573,,1
8666,beep,Harry,Boparai,false,false,false,false,false,1292,,false,,1573,,1
8663,beep,Christine,West,false,false,false,false,false,739,0.004853,false,,1573,,2
8661,beep,Chika,Amadi,false,false,false,false,false,187,,false,,1573,,2
8680,beep,Waj,Ali,false,false,false,false,false,5930,,false,,1576,,1
8677,beep,Ian,Womersley,false,false,false,true,false,2458,,false,,1576,,1
8679,beep,James,Monaghan,false,false,false,false,false,1734,0.019642,false,,1576,,1
8681,beep,Martin,Roberts,false,false,false,false,false,964,-0.002748,false,,1576,,1
8675,beep,Lyn,Morton,false,false,false,false,false,916,,false,,1576,,2
8676,beep,Pete,Wilks,false,false,false,true,false,165,,false,,1576,,1
8693,beep,Lucy,Hurds,false,false,false,false,false,6181,0.054063,false,,1579,,2
8691,beep,Diana,Toynbee,false,false,false,false,false,2371,0.023592,false,,1579,,2
8704,beep,Guy,Opperman,true,true,false,false,false,25152,0.004247,true,,1582,362,1
8707,beep,Stephen,Howse,false,false,false,false,false,4672,0.030168,false,,1582,,1
8705,beep,Nick,Morphet,false,false,false,false,false,1723,0.010228,false,,1582,,1
8720,beep,Bim,Afolami,true,true,false,false,false,27719,-0.059736,true,,1585,426,1
8719,beep,Sid,Cordle,false,false,false,false,false,268,0.000435,false,,1585,,1
8718,beep,Peter,Marshall,false,false,false,false,false,101,,false,,1585,,1
8739,beep,Catherine,West,true,true,false,false,false,35126,-0.079127,true,,1588,368,2
8736,beep,Ed,McGuinness,false,false,false,false,false,6829,-0.036669,false,,1588,,1
8737,beep,Jarelle,Francis,false,false,false,false,false,2192,0.016914,false,,1588,,1
8735,beep,Helen,Spiby-Vann,false,false,false,false,false,211,0.00196,false,,1588,,2
8738,beep,Salah,Wakie,false,false,false,true,false,100,,false,,1588,,1
8751,beep,Kevin,Yuill,false,false,false,false,false,6165,,false,,1590,,1
8753,beep,Robert,Nemeth,false,false,false,false,false,15832,-0.03498,false,,1591,,1
8760,beep,Ken,Davy,false,false,false,false,false,15572,0.041812,false,,1592,,1
8770,beep,Mark,Argent,false,false,false,false,false,9432,0.074236,false,,1593,,1
8777,beep,Howard,Berlin,false,false,false,false,false,20105,0.005462,false,,1595,,1
8782,beep,Ali,Azeem,false,false,false,false,false,10984,-0.004066,false,,1596,,1
8789,beep,Martin,McCluskey,false,false,false,false,false,11783,-0.079866,false,,1597,,1
8792,beep,Fiona,Fawcett,false,false,false,false,false,15807,-0.016863,false,,1598,,2
8800,beep,Sandy,Martin,true,true,false,false,false,19473,-0.080941,false,,1599,859,1
8812,beep,Nick,Wakeling,false,false,false,false,false,8415,0.066353,false,,1601,,1
8818,beep,Kate,Pothalingham,false,false,false,false,false,9569,0.079224,false,,1602,,2
8821,beep,Gavin,Chambers,false,false,false,false,false,9892,0.015736,false,,1603,,1
8834,beep,Richard,Monaghan,false,false,false,false,false,4122,,false,,1604,,1
8836,beep,John,Grogan,true,true,false,false,false,23080,-0.026391,false,,1605,390,1
8745,beep,Louise,Potter,false,false,false,false,false,14773,0.110279,false,,1589,,2
8744,beep,Michael,Jones,false,false,false,false,false,9424,-0.067514,false,,1589,,1
8743,beep,Catherine,Ross,false,false,false,false,false,2668,0.012439,false,,1589,,2
8746,beep,Jim,Duggan,false,false,false,false,false,477,0.0033,false,,1589,,1
8749,beep,Bridget,Phillipson,true,true,false,false,false,16210,-0.18745,true,,1590,371,2
8750,beep,Paul,Edgeworth,false,false,false,false,false,2319,0.03636,false,,1590,,1
8748,beep,Richard,Bradley,false,false,false,false,false,1125,0.01078,false,,1590,,1
8752,beep,Richard,Elvin,false,false,false,false,false,897,-0.034821,false,,1590,,1
8762,beep,Barry,Sheerman,true,true,false,false,false,20509,-0.114184,true,,1592,373,1
8763,beep,James,Wilkinson,false,false,false,false,false,2367,0.030167,false,,1592,,1
8761,beep,Andrew,Cooper,false,false,false,false,false,1768,0.010389,false,,1592,,1
8764,beep,Stuart,Hale,false,false,false,false,false,1666,,false,,1592,,1
8765,beep,Jonathan,Djanogly,true,true,false,false,false,32386,-0.003604,true,,1593,374,1
8766,beep,Daniel,Laycock,false,false,false,false,false,2233,0.019418,false,,1593,,1
8767,beep,Paul,Bullen,false,false,false,true,false,1789,,false,,1593,,1
8768,beep,Tom,Varghese,false,false,false,true,false,304,,false,,1593,,1
8779,beep,Wes,Streeting,true,true,false,false,false,25323,-0.072486,true,,1595,376,1
8780,beep,Mark,Johnson,false,false,false,false,false,2680,0.033947,false,,1595,,1
8781,beep,Neil,Anderson,false,false,false,false,false,960,,false,,1595,,1
8778,beep,David,Reynolds,false,false,false,false,false,845,,false,,1595,,1
8776,beep,Donald,Akhigbe,false,false,false,false,false,201,,false,,1595,,1
8787,beep,Mike,Gapes,true,true,false,false,false,3891,,false,,1596,377,1
8785,beep,Ashburn,Holder,false,false,false,false,false,1795,0.020176,false,,1596,,1
8786,beep,Munish,Sharma,false,false,false,false,false,1008,,false,,1596,,1
8783,beep,RoseMary,Warrington,false,false,false,false,false,714,0.003951,false,,1596,,2
8796,beep,Drew,Hendry,true,true,false,false,false,26247,0.080357,true,,1598,381,1
8795,beep,Robert,Rixson,false,false,false,false,false,5846,-0.016009,false,,1598,,1
8793,beep,Ariane,Burgess,false,false,false,false,false,1709,,false,,1598,,2
8797,beep,Les,Durance,false,false,false,false,false,1078,,false,,1598,,1
8798,beep,Tom,Hunt,false,false,false,false,false,24952,0.04582,true,,1599,841,1
8801,beep,Adrian,Hyyrylainen-Trett,false,false,false,false,false,2439,0.025982,false,,1599,,1
8802,beep,Nicola,Thomas,false,false,false,false,false,1432,,false,,1599,,2
8799,beep,Barry,Broom,false,false,false,false,false,1283,0.009451,false,,1599,,1
8811,beep,Jeremy,Corbyn,true,true,false,false,false,34603,-0.086673,true,,1601,385,1
8809,beep,James,Clark,false,false,false,false,false,5483,-0.023186,false,,1601,,1
8814,beep,Yosef,David,false,false,false,false,false,742,,false,,1601,,1
8813,beep,Nick,Delves,false,false,false,false,false,236,0.002456,false,,1601,,1
8817,beep,Emily,Thornberry,true,true,false,false,false,26897,-0.065765,true,,1602,386,2
8815,beep,Jason,Charalambous,false,false,false,false,false,8045,-0.038311,false,,1602,,1
8816,beep,Talia,Hussain,false,false,false,false,false,1987,0.016622,false,,1602,,2
8820,beep,Paddy,Hannam,false,false,false,false,false,1136,,false,,1602,,1
8819,beep,Sebastian,Sandys,false,false,false,false,false,182,,false,,1602,,1
8831,beep,Kate,Osborne,false,false,false,false,false,18363,-0.200499,true,,1604,964,2
8829,beep,John,Robertson,false,false,false,true,false,2991,,false,,1604,,1
8832,beep,David,Wilkinson,false,false,false,false,false,2360,0.030902,false,,1604,,1
8828,beep,James,Milne,false,false,false,false,false,831,0.003083,false,,1604,,1
8830,beep,Shaun,Sadler,false,false,false,true,false,614,,false,,1604,,1
8833,beep,Mark,Conway,false,false,false,false,false,212,,false,,1604,,1
8835,beep,Robbie,Moore,false,false,false,false,false,25298,0.020398,true,,1605,965,1
8837,beep,Tom,Franks,false,false,false,false,false,2573,0.025209,false,,1605,,1
8838,beep,Matthew,Rose,false,false,false,false,false,132,,false,,1605,,1
8756,beep,Peter,Kyle,true,true,false,false,false,32876,-0.058398,true,,1591,372,1
8757,beep,Beatrice,Bass,false,false,false,false,false,3731,0.043401,false,,1591,,2
8754,beep,Ollie,Sykes,false,false,false,false,false,2496,0.027404,false,,1591,,1
8759,beep,Angela,Hancock,false,false,false,false,false,1111,,false,,1591,,2
