"Subject","Predicate","Object"
"http://parliament.uk/ontologies/bill/explains","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/HybridBill","http://www.w3.org/2000/01/rdf-schema#comment","A hybrid bill is a public bill having general application across the whole population, whilst also having been examined and found to differently affect the interests of particular groups, people or places. Hybrid bills are presented as public bills. If examined and found to be hybrid, they follow a procedure including parts of the private bill procedure."
"n85c084ffe14a474397aa9caae48e91adb2","http://xmlns.com/foaf/0.1/homepage","https://robert-brook.com/"
"http://parliament.uk/ontologies/bill/","http://purl.org/dc/terms/rights","Open Parliament Licence v3.0"
"http://parliament.uk/ontologies/bill/hasMemberLeadership","http://www.w3.org/2000/01/rdf-schema#comment","Relates a Public Bill to a leadership by a Member at a point in time. A Public Bill may have one or more leading Members, or none in the case of a Private Members' Bill."
"n85c084ffe14a474397aa9caae48e91adb5","http://xmlns.com/foaf/0.1/name","Ned Morrell"
"http://parliament.uk/ontologies/bill/","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Ontology"
"http://parliament.uk/ontologies/bill/PrivateBill","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/GovernmentOrganisation","http://www.w3.org/2000/01/rdf-schema#label","Government Organisation"
"http://parliament.uk/ontologies/bill/leadershipByIncumbency","http://www.w3.org/2000/01/rdf-schema#comment","Relates a Member leadership to the incumbency of a Member in a Government position leading a Public Bill at a point in time."
"http://parliament.uk/ontologies/bill/PrivateBill","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/carriedOverFrom","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/Bill"
"http://parliament.uk/ontologies/bill/Bill","http://www.w3.org/2000/01/rdf-schema#comment","A proposal for a new Act of Parliament."
"http://parliament.uk/ontologies/bill/carriedOverTo","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/carriedOverTo","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/CarryOver"
"http://parliament.uk/ontologies/bill/hasMemberSponsorship","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/PublicBill"
"http://parliament.uk/ontologies/bill/hasMemberSponsorship","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/MemberSponsorship"
"http://parliament.uk/ontologies/bill/sponsorshipByIncumbency","http://www.w3.org/2000/01/rdf-schema#comment","Relates a Member sponsorship to the House seat incumbency of a Member sponsoring a Public Bill at a point in time."
"http://parliament.uk/ontologies/bill/leadershipByIncumbency","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/MemberLeadership"
"http://parliament.uk/ontologies/bill/hasMemberSponsorship","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/hasMemberSponsorship","http://www.w3.org/2000/01/rdf-schema#label","Has Member sponsorship"
"http://parliament.uk/ontologies/bill/ParliamentActProcedureInvocation","http://www.w3.org/2000/01/rdf-schema#comment","The Parliament Acts of 1911 and 1949 limit the power of the House of Lords in relation to the House of Commons. The Acts removed the rights of the Lords to pass bills on public tax and spending, to veto or to indefinitely delay the progress of Public Bills. Where a bill is passed by the House of Commons and rejected by the House of Lords in the same session, the Government may introduce a similar bill in the following session. If the House of Commons invokes the Parliament Act, the House of Lords has one month to agree to the bill, otherwise the Commons may pass the bill unilaterally. The similarity of a bill being introduced in a following session is not made explicit until the Speaker certifies the bill as being subject to the Parliament Act."
"http://parliament.uk/ontologies/bill/sponsorshipByIncumbency","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/MemberSponsorship"
"http://parliament.uk/ontologies/bill/PublicBill","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/ActOfParliament","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/DraftBill","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/ExplanatoryNote","http://www.w3.org/2000/01/rdf-schema#label","Explanatory note"
"http://parliament.uk/ontologies/bill/sponsorshipByIncumbency","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/Incumbency","http://www.w3.org/2000/01/rdf-schema#label","Incumbency"
"http://parliament.uk/ontologies/bill/PublicBill","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/parliamentActInvokedFrom","http://www.w3.org/2000/01/rdf-schema#comment","Relates an invocation of the Parliament Act to a Public Bill in the preceding session."
"http://parliament.uk/ontologies/bill/parliamentActInvokedFrom","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/PublicBill"
"http://parliament.uk/ontologies/bill/hasMemberLeadership","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/parliamentActInvokedFrom","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/Incumbency","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/DepartmentalSponsorship","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/Incumbency","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/DepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/sponsorshipByIncumbency","http://www.w3.org/2000/01/rdf-schema#label","Sponsorship by incumbency"
"http://parliament.uk/ontologies/bill/","http://purl.org/dc/terms/created","2019-06-10"
"http://parliament.uk/ontologies/bill/","http://purl.org/dc/terms/title","Bill ontology"
