Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,The Alliance Party,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,The Alliance Party of Northern Ireland,2001-02-02
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,Alliance for Britain’s 4 Freedoms Future,2015-03-19
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,EPP: European People’s Party,2015-03-19
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,Europe's Leading City Europe's Leading Party,2014-04-15
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,London's Voice in Europe's Leading Party,2014-04-15
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,No Brexit,2017-01-11
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,Remain,2017-03-27
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,Remain in Europe,2017-01-11
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,Stop Brexit,2016-10-06
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,We Believe in People,2014-01-28
Alliance EPP (European People’s Party) UK,PP1952,GB,2012-10-10,None,8,FALSE,Your hope: Europe,2017-03-27
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom ADF,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Bradford,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Doncaster,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Durham,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Hartlepool,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Herefordshire,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Hull,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Lincolnshire,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Salford,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Sedgefield,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Wakefield,2021-03-23
Alliance for Democracy and Freedom,PP10288,GB,2020-08-20,None,11,FALSE,Alliance for Democracy and Freedom Warrington,2021-03-23
Alliance for Europe,PP5260,GB,2016-08-24,2021-11-09,0,FALSE,Alliance for Europe in Wales | Cynghrair dros Ewrop yng Nghymru,2016-08-24
Alliance for Europe,PP5260,GB,2016-08-24,2021-11-09,0,FALSE,Globalisation not isolation,2016-08-24
Alliance for Europe,PP5260,GB,2016-08-24,2021-11-09,0,FALSE,The Alliance for Europe Candidate,2016-08-24
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Alliance for Green Socialism - Ecological Socialists,2021-03-23
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Alliance for Green Socialism - Environmental Socialists,2021-03-23
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Alliance for Green Socialism - LGBT,2021-03-23
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Alliance for Green Socialism - Save Homes,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Alliance For Green Socialism - Save NHS,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Alliance For Green Socialism - Save Schools,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Alliance for Green Socialism and Environment,2021-03-23
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Ecological Socialists,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Environmental Socialists,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Green Socialists,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Green Socialists - Build more Council Houses,2021-03-23
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Green Socialists - Fighting for the Planet,2021-03-23
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Green Socialists - The Left Green Alliance,2021-03-23
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Left & Environment,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Left Green Alliance,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,No Bedroom Tax,2013-03-22
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,"No Bedroom Tax, Build Council Houses",2013-03-22
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Socialism & Environment,2001-02-02
Alliance For Green Socialism,PP67,GB,1999-02-25,None,32,TRUE,Socialism & Planet,2001-02-02
Alliance For Local Living (ALL),PP7997,GB,2019-04-01,None,2,FALSE,Alliance for Local Living Independent Candidate.,2019-04-01
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: all Londoners Together,2020-12-15
