id,title,weblink,enabledby,triplestoreid
888,Waste (Miscellaneous Amendments) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-waste-miscellaneous-amendments-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,YQgxDKsL
889,Nutrition (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-nutrition-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,2FFz9mzk
905,Aquatic Animal Health and Alien Species in Aquaculture (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-aquatic-animal-health-and-alien-species-in-aquaculture-uk-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,MEwV4i7e
921,"Agriculture, Food and Horse (Miscellaneous Amendments) (Northern Ireland) (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-agriculture-food-and-horse-miscellaneous-amendments-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,fNdbdJ9M
933,Environmental Impact Assessment (Amendment) (Northern Ireland) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-environmental-impact-assessment-amendment-northern-ireland-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,Jro62wIF
940,UK Statistics (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-uk-statistics-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,6CsGLKTM
949,Aviation Statistics (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-aviation-statistics-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,YR2lINww
966,Fluorinated Greenhouse Gases and Ozone-Depleting Substances (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-fluorinated-greenhouse-gases-and-ozone-depleting-substances-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,Qn51Ip1p
967,Regulation (EC) No 1370/2007 (Public Service Obligations in Transport) (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-regulation-ec-no-1370-2007-public-service-obligations-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,3kWrQ2hJ
986,Food (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,kPrqGsdj
992,Cash Controls (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/si-the-cash-controls-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,IvjBPtV0
993,Customs (Economic Operators Registration and Identification) (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-customs-economic-operators-registration-and-identification-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,57u9MADQ
994,Customs (Enforcement of Intellectual Property Rights) (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-customs-enforcement-of-intellectual-property-rights-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,oL7CPNui
995,Customs Safety and Security Procedures (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-customs-safety-and-security-procedures-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,ARbNFH7d
996,Mutual Assistance on Customs and Agricultural Matters (Revocation) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-mutual-assistance-on-customs-and-agricultural-matters-revocation-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,30wwe8QN
997,Education (Student Fees and Support) (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-education-student-fees-and-support-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,UB7nLFEC
998,Quick-frozen Foodstuffs (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-quick-frozen-foodstuffs-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,BaPkVhdG
1037,Financial Services (Miscellaneous) (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-financial-services-miscellaneous-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,qhZFCKCS
1038,Common Rules for Access to the International Market for Coach and Bus Services (Amendment etc.) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-common-rules-for-access-to-the-international-market-for-coach-and-bus-services-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,2CpYl5L6
1039,Sanctions (Amendment) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-sanctions-amendment-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,5YcvJ8Mo
1047,Sprouts and Seeds (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-sprouts-and-seeds-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,mjlL1iiR
1048,Roads (Environmental Impact Assessment) (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-roads-environmental-impact-assessment-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,SiNS7MMx
1049,"European Union Budget, and Economic and Monetary Policy (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-union-budget-and-economic-and-monetary-policy-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,ovtHbsli
1059,European University Institute (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-university-institute-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,dPKA5ZAN
1062,Creative Europe Programme and Europe for Citizens Programme (Revocation) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-creative-europe-programme-and-europe-for-citizens-programme-revocation-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,sXuejPbT
1082,Bilateral Investment Agreements (Transitional Arrangements and Framework for Managing Financial Responsibility) (Revocation) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-bilateral-investment-agreements-transitional-arrangements-and-framework-for-managing-financial-responsibility-revocation-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,YGVJodyN
1083,Financial Services (Miscellaneous) (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-financial-services-miscellaneous-amendment-eu-exit-regulation-2019,urn:procedure-editor:ActOfParliament:1,6q5zEsB7
1084,Food and Feed Hygiene and Safety (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-and-feed-hygiene-and-safety-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,cr02RqpZ
1085,Regulated Products (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-regulated-products-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,MEJi5dtJ
1086,Civil Procedure Rules 1998 (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-civil-procedure-rules-1998-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,Te5k1oRD
1094,"Animal Health, Plant Health, Seeds and Seed Potatoes (Amendment) (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-animal-health-plant-health-seeds-and-seed-potatoes-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,V9OMHQp4
1095,Environment (Miscellaneous Amendments and Revocations) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-environment-miscellaneous-amendments-and-revocations-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,nCd9Cuhp
1096,Family Procedure Rules 2010 and Court of Protection Rules 2017 (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-family-procedure-rules-2010-and-court-of-protection-rules-2017-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,UGFoSjxw
1097,Teachers' Pension Schemes (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-teachers-pensions-schemes-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,nhqIRKNU
1139,Criminal Procedure (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-criminal-procedure-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,Ek5qoYAf
1140,Food (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-amendment-eu-exit-regulation-2019,urn:procedure-editor:ActOfParliament:1,L0rFi4Vb
1141,Aquatic Animal Health and Alien Species in Aquaculture (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/aquatic-animal-health-and-alien-species-in-aquaculture-amendment-etc-eu-exit-regulation-2019,urn:procedure-editor:ActOfParliament:1,P4XRBGZr
1149,Food and Farming (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-and-farming-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,0qyuLsaV
1150,"Data Protection, Privacy and Electronic Communications (Amendments etc.) (EU Exit) (No. 2) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-data-protection-privacy-and-electronic-communications-amendments-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,XftiXwxT
1228,Electronic Communications (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-electronic-communications-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,pYL3Do1n
1229,"Data Protection, Privacy and Electronic Communications (Amendments etc.) (EU Exit) (No. 2) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-data-protection-privacy-and-electronic-communications-amendments-etc-eu-exit-no-2-regulation-2019,urn:procedure-editor:ActOfParliament:1,shOroLsF
1230,Rail Safety (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-rail-safety-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,p5NZVpU9
1231,Railways (Safety Management) (Amendment) (EU Exit) Regulations (Northern Ireland) 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-railways-safety-management-amendment-etc-eu-exit-regulations-northern-ireland-2019,urn:procedure-editor:ActOfParliament:1,bZb3RHJX
1232,Local Audit (England and Wales) (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-local-audit-england-and-wales-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,LeAvMyCj
1233,"Railways (Access, Management and Licensing of Railway Undertakings) (Amendments etc.) (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-railways-access-management-and-licensing-of-railway-undertakings-amendments-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,oOqXeadg
1234,Railways (Amendment) (EU Exit) Regulations (Northern Ireland) 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-railways-amendment-eu-exit-regulations-northern-ireland-2019,urn:procedure-editor:ActOfParliament:1,Lcrfel4v
1243,European University Institute (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-university-institute-eu-exit-regulation-2019,urn:procedure-editor:ActOfParliament:1,m03lwQmn
1244,Civil Procedure Rules 1998 (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-civil-procedure-rules-1998-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,TczvwtWQ
1250,"Animal Health, Plant Health, Seeds and Food (Amendment) (Northern Ireland) (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-animal-health-plant-health-seeds-and-food-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,sgkahauJ
1265,Civil Aviation (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-civil-aviation-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,KnQR9zfz
1272,Drivers' Hours and Tachographs (Amendment) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-drivers-hours-and-tachographs-amendment-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,IjkkpNmF
1277,Financial Services (Miscellaneous) (Amendment) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-financial-services-miscellaneous-amendment-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,RACsU34w
1290,"Customs (Revocation of Retained Direct EU Legislation, etc.)(EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-customs-revocation-of-retained-direct-eu-legislation-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,OMK3qMDf
1296,Customs (Enforcement of Intellectual Property Rights) (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-customs-enforcement-of-intellectual-property-right-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,bNYlSGVL
1314,Network and Information Systems (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-network-and-information-systems-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,WXZNjws5
1324,"Fisheries, Aquaculture and Marine (Functions Exercisable in or as Regards Scotland) (Amendment) (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-fisheries-aquaculture-and-marine-functions-exercisable-in-or-as-regards-scotland-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,aNbEpC3w
1370,International Road Passenger Transport (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/international-road-passenger-transport-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,6Q8m7pDP
1374,Merchant Shipping (Inland Waterways) (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-merchant-shipping-inland-waterways-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,sNc5gFeM
1434,REACH etc. (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-reach-etc-amendment-etc-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,r4ZkTuca
1437,REACH etc. (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-reach-etc-amendment-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,lYHw4qhy
1438,Competitiveness of Enterprises and Small and Medium-Sized Enterprises (Revocation) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-competitiveness-of-enterprises-and-small-and-medium-sized-enterprises-revocation-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,DlK9zJsr
1439,Greenhouse Gas Emissions Trading Scheme (Amendment) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-greenhouse-gas-emissions-trading-scheme-amendment-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,npqpE60O
1462,Electricity Network Codes and Guidelines (System Operation and Connection) (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-electricity-network-codes-and-guidelines-system-operation-and-connection-amendment-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,1CtS1YGk
1491,EU Export Credits Legislation (Revocation) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-eu-export-credits-legislation-revocation-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,dmZMi0tX
1499,Euratom Research and Training Programme (Revocation) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-euratom-research-and-training-programme-revocation-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,MHJ5OfAB
1503,EU Export Credits Legislation (Revocation) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-eu-export-credits-legislation-revocation-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,hKvSfhKY
1531,Environment and Rural Affairs (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-environment-and-rural-affairs-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,HoWz4pEL
1539,Electricity Network Codes and Guidelines (System Operation and Connection) (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-electricity-network-codes-and-guidelines-system-operation-and-connection-amendment-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,QDjtRKEy
1546,Preparatory Action on Defence Research and European Defence Industrial Development Programme (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-preparatory-action-on-defence-research-and-european-defence-industrial-development-programme-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,I61Y2MT8
1552,"Agriculture, Environment and Rural Affairs (Amendment) (Northern Ireland) (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-agriculture-environment-and-rural-affairs-amendment-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,7bXXFjzM
1556,Preparatory Action on Defence Research and European Defence Industrial Development Programme (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-preparatory-action-on-defence-research-and-european-defence-industrial-development-programme-eu-exit-regulation-2019,urn:procedure-editor:ActOfParliament:1,mPTIHOp0
1559,Food and Feed Hygiene and Safety (Amendment No. 2) (Northern Ireland) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-and-feed-hygiene-and-safety-amendment-no-2-northern-ireland-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,5LNfWk2H
1564,Preparatory Action on Defence Research and European Defence Industrial Development Programme (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-preparatory-action-on-defence-research-and-european-defence-industrial-development-programm-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,CCxJBeLM
1571,European Grouping of Territorial Cooperation (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-grouping-of-territorial-cooperation-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,Hn9ziLu4
1572,Aviation Safety (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-aviation-safety-amendment-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,cQlEBEGJ
1573,Human Medicines (Amendment etc.) (EU Exit) (No. 2) and the Medical Devices (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-human-medicines-amendment-etc-eu-exit-no-2-and-the-medical-devices-amendment-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,yWMslCWd
1574,Pesticides (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-pesticides-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,N3s52EzO
1575,REACH etc. (Amendment etc.) (EU Exit) (No. 3) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-reach-etc-amendment-etc-eu-exit-no-3-regulations-2019,urn:procedure-editor:ActOfParliament:1,GaSpde1D
1579,Electronic Commerce Directive (Adoption and Children) (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-electronic-commerce-directive-adoption-and-children-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,09opAbSN
1582,Electronic Commerce Directive (Adoption and Children) (Amendment etc.) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-electronic-commerce-directive-adoption-and-children-amendment-etc-eu-exit-regulations-2019-revised,urn:procedure-editor:ActOfParliament:1,zJEJiXiS
1607,"Animal Health, Invasive Alien Species, Plant Breeders' Rights and Seeds (Amendment etc.) (EU Exit) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-animal-health-invasive-alien-species-plant-breeders-rights-and-seeds-amendment-etc-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,MQk4C1rM
1608,Road Vehicles and Non-Road Mobile Machinery (Type-Approval) (Amendment) (EU Exit) (No. 3) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-road-vehicles-and-non-road-mobile-machinery-type-approval-amendment-eu-exit-no-3-regulations-2019,urn:procedure-editor:ActOfParliament:1,XqqVpDm8
1613,European Union (Withdrawal) Act 2018 (Consequential Modifications and Repeals) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-union-withdrawal-act-2018-consequential-modifications-and-repeals-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,k8tTrnOk
1631,Food and Drink (Amendment) (EU Exit) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-and-drink-amendment-eu-exit-regulations-2019,urn:procedure-editor:ActOfParliament:1,wA7NVNOX
1657,"Fisheries, Aquaculture and Marine (Functions Exercisable in or as Regards Scotland) (Amendment) (EU Exit) (No. 2) Regulations 2019",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-fisheries-aquaculture-and-marine-functions-exercisable-in-or-as-regards-scotland-amendment-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,JRkfIeVq
2131,Import of and Trade in Animals and Animal Products (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-import-of-and-trade-in-animals-and-animal-products-amendment-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,hs1x4Thn
2481,Network and Information Systems (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-network-and-information-systems-amendment-etc-eu-exit-no-2-regulations-2019,urn:procedure-editor:ActOfParliament:1,ufqqzm9j
2667,"International Accounting Standards, Statutory Auditors and Third Country Auditors (Amendment) (EU Exit) Regulations 2020",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-international-accounting-standards-statutory-auditors-and-third-country-auditors-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,ZqBwiHTm
2683,Railways (Interoperability) (Miscellaneous Amendments and Revocations) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-railways-interoperability-miscellaneous-amendments-and-revocations-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,w5i17g2m
2728,Harbours and Highways (Environmental Impact Assessment) (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-harbours-and-highways-environmental-impact-assessment-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,M4NdkbWr
2748,Carriage of Dangerous Goods and Use of Transportable Pressure Equipment (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-carriage-of-dangerous-goods-and-use-of-transportable-pressure-equipment-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,aYSczuGG
2761,Regulation (EC) No 1370/2007 (Public Service Obligations in Transport) (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-regulation-ec-no-1370-2007-public-service-obligations-in-transport-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,SEQg20iq
2832,Alternative Dispute Resolution for Consumer Disputes (Extension of Time Limits for Legal Proceedings) (Amendment etc.) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-alternative-dispute-resolution-for-consumer-disputes-extension-of-time-limits-for-legal-proceedings-amendment-etc-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,qfCZDM7u
2839,Alternative Dispute Resolution for Consumer Disputes (Extension of Time Limits for Legal Proceedings) (Amendment etc.) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-alternative-dispute-resolution-for-consumer-disputes-extension-of-time-limits-for-legal-proceedings-amendment-etc-eu-exit-regulations-2020#history,urn:procedure-editor:ActOfParliament:1,ugZVNF8G
2843,Cross-border Parcel Delivery Services (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-cross-border-parcel-delivery-services-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,wAOWfIRF
2869,Pilotage and Port Services (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-pilotage-and-ports-services-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,t3bzTPzr
2877,Environment (Amendment etc.) (EU Exit) (Amendment) (England and Wales) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-environment-amendment-etc-eu-exit-amendment-england-and-wales-regulations-2020,urn:procedure-editor:ActOfParliament:1,QPULKS4A
