id,label,workpackagedaycount,areclocksinworkpackagefrozen,triplestoreid,subjectto,proceduralworkpackagehascalculationstyle,proceduralworkpackagefocus
1084,Work package for Food and Feed Hygiene and Safety (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,VIwMayCg,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1084
1085,Work package for Regulated Products (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,xZJbtH7g,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1085
1086,Work package for Civil Procedure Rules 1998 (Amendment) (EU Exit) Regulations 2019,,false,adoLOdcN,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1086
1094,"Work package for Animal Health, Plant Health, Seeds and Seed Potatoes (Amendment) (EU Exit) Regulations 2019",,false,qInlEkXW,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1094
1095,Work package for Environment (Miscellaneous Amendments and Revocations) (EU Exit) Regulations 2019,,false,bIvqbmh2,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1095
1096,Work package for Family Procedure Rules 2010 and Court of Protection Rules 2017 (Amendment) (EU Exit) Regulations 2019,,false,zl5lHPlx,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1096
1097,Work package for Teachers' Pension Schemes (Amendment) (EU Exit) Regulations 2019,,false,bkOWyfWe,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1097
1139,Work package for Criminal Procedure (Amendment) (EU Exit) Regulations 2019,,false,mq3Pxbx1,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1139
1140,Work package for Food (Amendment) (EU Exit) Regulations 2019,,false,nkveaQb2,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1140
1141,Work package for Aquatic Animal Health and Alien Species in Aquaculture (Amendment etc.) (EU Exit) Regulations 2019,,false,MeW5d08I,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1141
1149,Work package for Food and Farming (Amendment) (EU Exit) Regulations 2019,,false,3oS0aVN9,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1149
1150,"Work package for Data Protection, Privacy and Electronic Communications (Amendments etc.) (EU Exit) (No. 2) Regulations 2019",,false,2axpS9i3,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1150
1228,Work package for Electronic Communications (Amendment etc.) (EU Exit) Regulations 2019,,false,ACdkCPSU,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1228
1229,"Work package for Data Protection, Privacy and Electronic Communications (Amendments etc.) (EU Exit) (No. 2) Regulations 2019",,false,mpnkWyfW,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1229
1230,Work package for Rail Safety (Amendment etc.) (EU Exit) Regulations 2019,,false,gDJFBEXX,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1230
1231,Work package for Railways (Safety Management) (Amendment) (EU Exit) Regulations (Northern Ireland) 2019,,false,KwS64ghS,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1231
1232,Work package for Local Audit (England and Wales) (Amendment) (EU Exit) Regulations 2019,,false,Tzv97x7B,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1232
1233,"Work package for Railways (Access, Management and Licensing of Railway Undertakings) (Amendments etc.) (EU Exit) Regulations 2019",,false,02jPCpDT,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1233
1234,Work package for Railways (Amendment) (EU Exit) Regulations (Northern Ireland) 2019,,false,f1NhLKdr,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1234
1243,Work package for European University Institute (EU Exit) Regulations 2019,,false,fxtcK5Gk,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1243
1244,Work package for Civil Procedure Rules 1998 (Amendment) (EU Exit) Regulations 2019,,false,snwYI7Ah,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1244
1250,"Work package for Animal Health, Plant Health, Seeds and Food (Amendment) (Northern Ireland) (EU Exit) Regulations 2019",,false,QaTtdKJz,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1250
1265,Work package for Civil Aviation (Amendment etc.) (EU Exit) Regulations 2019,,false,0Ci7sE72,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1265
1272,Work package for Drivers' Hours and Tachographs (Amendment) (EU Exit) (No. 2) Regulations 2019,,false,aUJm0T8T,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1272
1277,Work package for Financial Services (Miscellaneous) (Amendment) (EU Exit) (No. 2) Regulations 2019,,false,SkGdzgNi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1277
1290,"Work package for Customs (Revocation of Retained Direct EU Legislation, etc.)(EU Exit) Regulations 2019",,false,3SpTRl5n,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1290
1296,Work package for Customs (Enforcement of Intellectual Property Rights) (Amendment) (EU Exit) Regulations 2019,,false,tKSnBZZ2,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1296
1314,Work package for Network and Information Systems (Amendment etc.) (EU Exit) Regulations 2019,,false,8H2vZohV,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1314
1324,"Work package for Fisheries, Aquaculture and Marine (Functions Exercisable in or as Regards Scotland) (Amendment) (EU Exit) Regulations 2019",,false,OZuRxOXx,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1324
1370,Work package for International Road Passenger Transport (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,vWiK5yPb,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1370
1374,Work package for Merchant Shipping (Inland Waterways) (Amendment etc.) (EU Exit) Regulations 2019,,false,rbbSb8AB,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1374
1434,Work package for REACH etc. (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,JCGDoLQq,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1434
1437,Work package for REACH etc. (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,UUddc815,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1437
1438,Work package for Competitiveness of Enterprises and Small and Medium-Sized Enterprises (Revocation) (EU Exit) Regulations 2019,,false,75gQyf3H,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1438
1439,Work package for Greenhouse Gas Emissions Trading Scheme (Amendment) (EU Exit) (No. 2) Regulations 2019,,false,X2gK9S1i,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1439
1462,Work package for Electricity Network Codes and Guidelines (System Operation and Connection) (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,6x49V0BB,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1462
1491,Work package for EU Export Credits Legislation (Revocation) (EU Exit) (No. 2) Regulations 2019,,false,mFmtu3dZ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1491
1499,Work package for Euratom Research and Training Programme (Revocation) (EU Exit) Regulations 2019,,false,0FwtttNn,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1499
1503,Work package for EU Export Credits Legislation (Revocation) (EU Exit) (No. 2) Regulations 2019,,false,iMV9GC2L,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1503
1531,Work package for Environment and Rural Affairs (Amendment) (EU Exit) Regulations 2019,,false,LSVBijTm,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1531
1539,Work package for Electricity Network Codes and Guidelines (System Operation and Connection) (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,hgJIvFia,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1539
1546,Work package for Preparatory Action on Defence Research and European Defence Industrial Development Programme (EU Exit) Regulations 2019,,false,twMm9Hh5,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1546
1552,"Work package for Agriculture, Environment and Rural Affairs (Amendment) (Northern Ireland) (EU Exit) Regulations 2019",,false,FqOL0V5F,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1552
1556,Work package for Preparatory Action on Defence Research and European Defence Industrial Development Programme (EU Exit) Regulations 2019,,false,pXl4paFD,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1556
1559,Work package for Food and Feed Hygiene and Safety (Amendment No. 2) (Northern Ireland) (EU Exit) Regulations 2019,,false,Gm4o0XJH,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1559
1564,Work package for Preparatory Action on Defence Research and European Defence Industrial Development Programme (EU Exit) Regulations 2019,,false,upHI3ZJR,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1564
1571,Work package for European Grouping of Territorial Cooperation (EU Exit) Regulations 2019,,false,LFb9foWn,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1571
1572,Work package for Aviation Safety (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,fyUq1Dyi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1572
1573,Work package for Human Medicines (Amendment etc.) (EU Exit) (No. 2) and the Medical Devices (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,R1rvJe30,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1573
1574,Work package for Pesticides (Amendment) (EU Exit) Regulations 2019,,false,rld2tI43,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1574
1575,Work package for REACH etc. (Amendment etc.) (EU Exit) (No. 3) Regulations 2019,,false,TJQnGhoN,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1575
1579,Work package for Electronic Commerce Directive (Adoption and Children) (Amendment etc.) (EU Exit) Regulations 2019,,false,SnhErpez,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1579
1582,Work package for Electronic Commerce Directive (Adoption and Children) (Amendment etc.) (EU Exit) Regulations 2019,,false,eZzMJgf2,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1582
1607,"Work package for Animal Health, Invasive Alien Species, Plant Breeders' Rights and Seeds (Amendment etc.) (EU Exit) Regulations 2019",,false,BhGFl9yi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1607
1608,Work package for Road Vehicles and Non-Road Mobile Machinery (Type-Approval) (Amendment) (EU Exit) (No. 3) Regulations 2019,,false,VCM02gOy,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1608
1613,Work package for European Union (Withdrawal) Act 2018 (Consequential Modifications and Repeals) (EU Exit) Regulations 2019,,false,y46jZIeM,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1613
1631,Work package for Food and Drink (Amendment) (EU Exit) Regulations 2019,,false,dfvFvFBr,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1631
1657,"Work package for Fisheries, Aquaculture and Marine (Functions Exercisable in or as Regards Scotland) (Amendment) (EU Exit) (No. 2) Regulations 2019",,false,DLkrTubw,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1657
2131,Work package for Import of and Trade in Animals and Animal Products (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,hOJj87eH,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2131
2481,Work package for Network and Information Systems (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,lYWNUz5i,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2481
2667,"Work package for International Accounting Standards, Statutory Auditors and Third Country Auditors (Amendment) (EU Exit) Regulations 2020",,false,yJQs5Jkl,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2667
2683,Work package for Railways (Interoperability) (Miscellaneous Amendments and Revocations) (EU Exit) Regulations 2020,,false,9bDLp1jo,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2683
2728,Work package for Harbours and Highways (Environmental Impact Assessment) (Amendment) (EU Exit) Regulations 2020,,false,KOZT6YRm,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2728
2748,Work package for Carriage of Dangerous Goods and Use of Transportable Pressure Equipment (Amendment) (EU Exit) Regulations 2020,,false,XtrYhwI6,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2748
2761,Work package for Regulation (EC) No 1370/2007 (Public Service Obligations in Transport) (Amendment) (EU Exit) Regulations 2020,,false,W4pir9bO,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2761
2832,Work package for Alternative Dispute Resolution for Consumer Disputes (Extension of Time Limits for Legal Proceedings) (Amendment etc.) (EU Exit) Regulations 2020,,false,ajlDANAz,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2832
2839,Work package for Alternative Dispute Resolution for Consumer Disputes (Extension of Time Limits for Legal Proceedings) (Amendment etc.) (EU Exit) Regulations 2020,,false,eprqQGRi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2839
2843,Work package for Cross-border Parcel Delivery Services (Amendment) (EU Exit) Regulations 2020,,false,dKPln92U,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2843
2869,Work package for Pilotage and Port Services (Amendment) (EU Exit) Regulations 2020,,false,uPPHpKrk,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2869
2877,Work package for Environment (Amendment etc.) (EU Exit) (Amendment) (England and Wales) Regulations 2020,,false,tcwWTBjD,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:2877
3004,Work package for Guarantees of Origin of Electricity Produced from High-efficiency Cogeneration and Renewables Obligation (Amendment) (EU Exit) Regulations 2020,,false,7DoUuhO0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3004
3008,Work package for Single Digital Gateway Regulation (Revocation) (EU Exit) Regulations 2020,,false,s3MFyYdN,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3008
3009,Work package for Online Intermediation Services for Business Users (Amendment) (EU Exit) Regulations 2020,,false,rAJGmVGw,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3009
3010,Work package for Motor Vehicles (Compulsory Insurance and Rights Against Insurers) (Amendment) (EU Exit) Regulations 2020,,false,oqB07Dcz,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3010
3011,"Work package for Railways (Miscellaneous Amendments, Revocations and Transitional Provisions) (EU Exit) Regulations 2020",,false,GbNxNhTy,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3011
3019,Work package for Air Traffic Management (Amendment etc.) (EU Exit) (No. 2) Regulations 2020,,false,Ui64VltU,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3019
3020,Work package for Aviation Security (Amendment) (EU Exit) Regulations 2020,,false,S3gBy3X8,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3020
3021,Work package for Product Safety and Metrology (Amendment) (EU Exit) Regulations 2020,,false,3nbR0QYz,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3021
3022,Work package for Return of Cultural Objects (Revocation) (EU Exit) (Amendment) Regulations 2020,,false,KSdIoPmV,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3022
3023,Work package for Communications Act (e-Commerce) (EU Exit) Regulations 2020,,false,Zcpv5FA0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3023
3024,Work package for Civil Jurisdiction and Judgments (Civil and Family) (Amendment) (EU Exit) Regulations 2020,,false,hTs8wHGa,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3024
3052,Work package for Return of Cultural Objects (Revocation) (EU Exit) (Amendment) Regulations 2020,,false,q7Vg0MT9,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3052
3057,Work package for Cross-border Parcel Delivery Services (Amendment) (No.2) (EU Exit) Regulations 2020,,false,rvf0bXg5,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3057
3066,Work package for Return of Cultural Objects (Revocation) (EU Exit) (Amendment) Regulations 2020,,false,r3jKOjwq,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3066
3076,Work package for Prohibition on Quantitative Restrictions (EU Exit) Regulations 2020,,false,HPtBg8F8,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3076
3077,Work package for Cleaner Road Transport Vehicles (Amendment) (EU Exit) Regulations 2020,,false,ck9ipN0l,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3077
3084,Work package for Cross-border Parcel Delivery Services (Amendment) (No.2) (EU Exit) Regulations 2020,,false,hoVOS182,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3084
3085,Work package for Cleaner Road Transport Vehicles (Amendment) (EU Exit) Regulations 2020,,false,uud1XgnZ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3085
3092,Work package for Money Laundering and Terrorist Financing (Amendment) (EU Exit) Regulations 2020,,false,Np4WoJbe,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3092
3184,Work package for Money Laundering and Terrorist Financing (Amendment) (EU Exit) Regulations 2020,,false,ZuHtQSIs,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3184
3229,Work package for Aviation Safety (Amendment) (EU Exit) Regulations 2020,,false,OE7INL5e,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3229
3297,Work package for Environment (Miscellaneous Amendments) (EU Exit) Regulations 2020,,false,WIVoJl6Z,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3297
3444,"Work package for Animals, Aquatic Animal Health, Invasive Alien Species, Plant Propagating Material and Seeds (Amendment) (EU Exit) Regulations 2020",,false,mVOpBQ1y,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3444
3475,Work package for Road Vehicles (Registration and Licensing) (Amendment) (EU Exit) Regulations 2020,,false,512tXxHf,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3475
3511,Work package for Food and Drink (Amendment) (EU Exit) Regulations 2020,,false,dUTqBGN8,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3511
3523,Work package for Air Traffic Management (Amendment etc.) (EU Exit) (No. 3) Regulations 2020,,false,vWeW52XY,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3523
3527,Work package for European Institutions and Consular Protection (Amendment etc.) (EU Exit) (Amendment) Regulations 2020,,false,vf8w81R0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3527
3528,Work package for Food and Drink (Amendment) (EU Exit) Regulations 2020,,false,FrnZxUzD,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3528
3529,Work package for Motor Vehicle Tyres (Labelling) (Enforcement) (Amendment) (EU Exit) Regulations 2020,,false,H2FQB56w,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3529
3602,Work package for Framework for the Free Flow of Non-Personal Data (Revocation) (EU Exit) Regulations 2021,,false,p1PjkSj2,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3602
3662,Work package for Social Fund Funeral Expenses Payment (Amendment) Regulations 2021,,false,jLFCbbVS,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3662
3667,Work package for Drivers' Hours and Tachographs (Amendment) Regulations 2021,,false,REzIslbZ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3667
3680,"Work package for Food and Drink (Miscellaneous Amendments Relating to Food and Wine Composition, Information and Labelling) Regulations 2021",,false,zgWseuvi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3680
3681,Work package for Social Fund Funeral Expenses Payment (Amendment) Regulations 2021,,false,kpf127Vs,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3681
3687,Work package for Social Fund Funeral Expenses Payment (Amendment) Regulations 2021,,false,kawnPGDM,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3687
3693,Work package for Drivers' Hours and Tachographs (Amendment) Regulations 2021,,false,brjVsCqT,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3693
3699,Work package for European Grouping of Territorial Cooperation and Limited Liability Partnerships etc. (Revocations and Amendments) (EU Exit) Regulations 2021,,false,gwZ9C4GD,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3699
3733,Work package for Audiovisual Media Services (Amendment) Regulations 2021,,false,G7vGi7RG,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3733
3752,Work package for Audiovisual Media Services (Amendment) Regulations 2021,,false,0S2n8UuN,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3752
3781,Work package for Patents (European Patent with Unitary Effect and Unified Patent Court) (Repeal and Revocation) Regulations 2021,,false,DsTD0gSJ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3781
3789,Work package for Patents (European Patent with Unitary Effect and Unified Patent Court) (Repeal and Revocation) Regulations 2021,,false,WwpcaKPV,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3789
3845,Work package for Introduction and the Import of Cultural Goods (Revocation) Regulations 2021,,false,sNQrwDsj,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3845
3847,Work package for Criminal Justice (Electronic Commerce) (Amendment) (EU Exit) Regulations 2021,,false,KDHDjSma,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3847
3879,Work package for Restriction of the Use of Certain Hazardous Substances in Electrical and Electronic Equipment (Amendment) Regulations 2021,,false,pFGBzh9M,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3879
3880,"Work package for Official Controls, Plant Health, Seeds and Seed Potatoes (Amendment etc.) Regulations 2021",,false,KhHSxnBt,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:3880
