id,label,workpackagedaycount,areclocksinworkpackagefrozen,triplestoreid,subjectto,proceduralworkpackagehascalculationstyle,proceduralworkpackagefocus
1050,Work package for Ozone-Depleting Substances and Fluorinated Greenhouse Gases (Amendment etc.) (EU Exit) Regulations 2019,,false,VlIKQxVR,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1050
1051,Work package for Licensing of Operators and International Road Haulage (Amendment etc.) (EU Exit) Regulations 2019,,false,QjD5rVcq,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1051
1053,Work package for Product Safety and Metrology etc. (Amendment etc.) (EU Exit) Regulations 2019,,false,jtXTbt8Z,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1053
1056,Work package for Gibraltar (Miscellaneous Amendments) (EU Exit) Regulations 2019,,false,e7Xzyxgl,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1056
1063,Work package for Forestry and Land Management (Scotland) Act 2018 (Consequential Provisions and Modifications) Order 2019,,false,ElZOjqky,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1063
1064,Work package for Aviation Safety (Amendment etc.) (EU Exit) Regulations 2019,,false,LusOLs7w,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1064
1065,Work package for Aviation Statistics (Amendment etc.) (EU Exit) Regulations 2019,,false,7s6EkIzQ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1065
1066,Work package for Criminal Justice (Amendment etc.) (EU Exit) Regulations 2019,,false,dQD2dJHx,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1066
1067,Work package for International Waste Shipments (Amendment) (EU Exit) Regulations 2019,,false,vMS396Rj,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1067
1068,"Work package for Trade etc. in Dual-Use Items, Firearms and Torture etc. Goods (Amendment) (EU Exit) Regulations 2019",,false,K4l7PCab,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1068
1069,Work package for Social Security Coordination (Reciprocal Healthcare) (Amendment etc.) (EU Exit) Regulations 2019,,false,PMg3ENDc,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1069
1070,Work package for Health Services (Cross-Border Health Care and Miscellaneous Amendments) (Northern Ireland) (EU Exit) Regulations 2019,,false,FjPON3JW,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1070
1071,Work package for Immigration (European Economic Area Nationals) (EU Exit) Order 2019,,false,SXHQvkTR,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1071
1072,"Work package for Immigration, Nationality and Asylum (EU Exit) Regulations 2019",,false,8GkQqkSE,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1072
1073,Work package for National Health Service (Cross-Border Healthcare and Miscellaneous Amendments etc.) (EU Exit) Regulations 2019,,false,dP0mXn4e,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1073
1074,Work package for Aviation Noise (Amendment) (EU Exit) Regulations 2019,,false,GXYIv2KS,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1074
1075,Work package for Law Applicable to Contractual Obligations and Non-Contractual Obligations (Amendment etc.) (EU Exit) Regulations 2019,,false,67cckgX3,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1075
1076,Work package for Public Procurement (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,PkKvpuFu,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1076
1077,Work package for Train Driving Licences and Certificates (Amendment) (EU Exit) Regulations 2019,,false,SEzsGfrU,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1077
1089,Work package for European Structural and Investment Funds Common Provisions (Amendment) (EU Exit) Regulations 2019,,false,crUHnUj7,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1089
1090,Work package for European Structural and Investment Funds Common Provisions Rules etc. (Amendment etc.) (EU Exit) Regulations 2019,,false,ZtnZykl4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1090
1091,Work package for State Aid (Agriculture and Fisheries) (Amendment) (EU Exit) Regulations 2019,,false,VNqpZhNQ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1091
1092,Work package for Challenges to Validity of EU Instruments (EU Exit) Regulations 2019,,false,KHv81TGi,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1092
1093,Work package for Services of Lawyers and Lawyer's Practice (Amendment) (EU Exit) Regulations 2019,,false,nDZ8udxS,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1093
1122,Work package for Common Fisheries Policy and Aquaculture (Amendment etc.) (EU Exit) Regulations 2019,,false,BQ7x1NiI,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1122
1125,Work package for Rural Development (Amendment) (EU Exit) Regulations 2019,,false,9SiF4JtT,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1125
1126,Work package for Organic Production and Control (Amendment) (EU Exit) Regulations 2019,,false,HU93jf5g,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1126
1128,Work package for Rural Development (Rules and Decisions) (Amendment) (EU Exit) Regulations 2019,,false,jddFXJmP,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1128
1130,Work package for Market Measures (Miscellaneous Provisions) (Amendment) (EU Exit) Regulations 2019,,false,1okskR0c,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1130
1131,Work package for Organic Production (Control of Imports) (Amendment) (EU Exit) Regulations 2019,,false,JNj0YgHg,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1131
1132,"Work package for Food and Drink, Veterinary Medicines and Residues (Amendment etc.) (EU Exit) Regulations 2019",,false,orXfGmeJ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1132
1133,Work package for Market Measures (Marketing Standards) (Amendment) (EU Exit) Regulations 2019,,false,sj6gfDBw,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1133
1134,Work package for Agriculture (Legislative Functions) (EU Exit) Regulations 2019,,false,LPdRK5eK,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1134
1135,"Work package for Common Organisation of the Markets in Agricultural Products Framework (Miscellaneous Amendments, etc.) (EU Exit) Regulations 2019",,false,sRSPoqjf,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1135
1136,"Work package for Common Agricultural Policy (Financing, Management and Monitoring Supplementary Provisions) (Miscellaneous Amendments) (EU Exit) Regulations 2019",,false,aJuu1576,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1136
1137,Work package for Market Measures Payment Schemes (Amendment) (EU Exit) Regulations 2019,,false,FS1sjysb,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1137
1138,"Work package for Common Agricultural Policy (Financing, Management and Monitoring) (Miscellaneous Amendments) (EU Exit) Regulations 2019",,false,6rx7NS3s,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1138
1142,Work package for Agriculture (Legislative Functions) (EU Exit) (No. 2) Regulations 2019,,false,zXHaYUL8,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1142
1143,Work package for Common Organisation of the Markets in Agricultural Products and Common Agricultural Policy (Miscellaneous Amendments) (EU Exit) Regulations 2019,,false,W1TU9Qdr,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1143
1144,"Work package for Environment, Food and Rural Affairs (Amendment) (EU Exit) Regulations 2019",,false,wzwpCEVU,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1144
1145,Work package for Zoonotic Disease Eradication and Control (Amendment) (EU Exit) Regulations 2019,,false,Wofjg9AH,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1145
1146,Work package for Detergents (Amendment) (EU Exit) Regulations 2019,,false,RpoJSgLV,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1146
1147,Work package for Detergents (Safeguarding) (Amendment) (EU Exit) Regulations 2019,,false,El0P8g8M,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1147
1148,Work package for Jurisdiction and Judgments (Family) (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,DEUtSD0m,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1148
1220,Work package for Chemicals (Health and Safety) and Genetically Modified Organisms (Contained Use) (Amendment etc.) (EU Exit) Regulations 2019,,false,xaAdhVt4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1220
1221,Work package for Waste (Miscellaneous Amendments) (EU Exit) Regulations 2019,,false,ycd7aftp,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1221
1235,Work package for Architects Act 1997 (Amendment) (EU Exit) Regulations 2019,,false,S4y09CWA,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1235
1248,Work package for Financial Services (Miscellaneous) (Amendment) (EU Exit) Regulations 2019,,false,XfE70iYM,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1248
1249,Work package for Non-Domestic Rating (Rates Retention and Levy and Safety Net) (Amendment) and (Levy Account: Basis of Distribution) Regulations 2019,,false,fH0aF6Gc,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1249
1253,Work package for Scotland Act 1998 (Transfer of Functions to the Scottish Ministers etc.) Order 2019,,false,cwNr2xx2,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1253
1254,"Work package for Relationships Education, Relationships and Sex Education and Health Education (England) Regulations 2019",,false,A1icZwDq,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1254
1255,Work package for Flags (Northern Ireland) (Amendment) (EU Exit) Regulations 2019,,false,MTkwDqzR,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1255
1256,Work package for Financial Services (Miscellaneous) (Amendment) (EU Exit) Regulations 2019,,false,0B6oYCEI,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1256
1257,Work package for Electronic Commerce and Solvency 2 (Amendment etc.) (EU Exit) Regulations 2019,,false,UTe5cPvv,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1257
1258,Work package for Railway (Licensing of Railway Undertakings) (Amendment etc.) (EU Exit) Regulations 2019,,false,VelmkmCX,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1258
1259,Work package for Terrorism Act 2000 (Proscribed Organisations) (Amendment) Order 2019,,false,W839LKiD,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1259
1266,Work package for Heavy Duty Vehicles (Emissions and Fuel Consumption) (Amendment) (EU Exit) Regulations 2019,,false,oPjzhCZl,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1266
1267,Work package for Common Rules for Access to the International Market for Coach and Bus Services (Amendment etc.) (EU Exit) Regulations 2019,,false,OQMnDu7p,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1267
1273,Work package for Cash Controls (Amendment) (EU Exit) Regulations 2019,,false,lgbKBIkQ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1273
1274,Work package for Customs (Economic Operators Registration and Identification) (Amendment) (EU Exit) Regulations 2019,,false,b0p1TJdG,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1274
1275,Work package for Customs Safety and Security Procedures (EU Exit) Regulations 2019,,false,LXgaIk4R,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1275
1278,Work package for Electricity Capacity (No. 1) Regulations 2019,,false,a6Q2qEDk,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1278
1279,Work package for Plant Health (Amendment) (England) (EU Exit) Regulations 2019,,false,LabTSQYG,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1279
1280,Work package for Common Fisheries Policy (Amendment etc.) (EU Exit) (No. 2) Regulations 2019,,false,TRhsL5IM,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1280
1305,Work package for Agriculture (Legislative Functions) (EU Exit) Regulations 2019,,false,FPNWg9Rz,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1305
1306,"Work package for Cat and Dog Fur (Control of Import, Export and Placing on the Market) (Amendment) (EU Exit) Regulations 2019",,false,cAuJCHtq,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1306
1307,Work package for Trade etc. in Dual-Use Items and Firearms etc. (Amendment) (EU Exit) Regulations 2019,,false,6RIohnrg,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1307
1325,Work package for Protecting Against the Effects of the Extraterritorial Application of Third Country Legislation (Amendment) (EU Exit) Regulations 2019,,false,Y13hfziZ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1325
1363,Work package for Food and Farming (Amendment) (EU Exit) Regulations 2019,,false,FfZwrJlG,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1363
1364,"Work package for Animal Health, Plant Health, Seeds and Seed Potatoes (Amendment) (EU Exit) Regulations 2019",,false,PdvKnNgy,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1364
1371,Work package for State Aid (Agriculture and Fisheries) (Amendment) (EU Exit) Regulations 2019,,false,56ltkX0A,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1371
1375,Work package for Agriculture (Legislative Functions) (EU Exit) (No. 2) Regulations 2019,,false,7IYxQSlZ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1375
1376,"Work package for Animal Health, Seed Potatoes and Food (Amendment) (Northern Ireland) (EU Exit)  Regulations 2019",,false,axOrKz8S,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1376
1378,Work package for Geo-Blocking Regulation (Revocation) (EU Exit) Regulations 2019,,false,nDmWcvUE,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1378
1385,Work package for Trade in Torture etc. Goods (Amendment) (EU Exit) Regulations 2019,,false,KpShJrgx,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1385
1388,Work package for Food and Feed Hygiene and Safety (Miscellaneous Amendments) (EU Exit) Regulations 2019,,false,dxBgslw7,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1388
1392,Work package for Electronic Communications (Amendment etc.) (EU Exit) Regulations 2019,,false,vaxexnoQ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1392
1396,"Work package for Food Additives, Flavourings, Enzymes and Extraction Solvents (Amendment etc.) (EU Exit) Regulations 2019",,false,9EWVTAF8,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1396
1403,Work package for European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019,,false,rBLQMjMc,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1403
1420,Work package for Higher Education (Monetary Penalties and Refusal to Renew an Access and Participation Plan) (England) Regulations 2019,,false,xbwmArtL,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1420
1421,Work package for Rehabilitation of Offenders Act 1974 (Exceptions) Order 1975 (Amendment) (England and Wales) Order 2019,,false,7Qc7WTUf,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1421
1426,"Work package for Animal Health, Seed Potatoes and Food (Amendment) (Northern Ireland) (EU Exit) Regulations 2019",,false,p2VFGWHP,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1426
1427,Work package for Community Infrastructure Levy (Amendment) (England) Regulations 2019,,false,sQGpxvdI,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1427
1428,Work package for Buckinghamshire (Structural Changes) Order 2019,,false,U9LC6X0r,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1428
1430,"Work package for Animal Health, Seed Potatoes and Food (Amendment) (Northern Ireland) (EU Exit) Regulations 2019",,false,7DpwtcXa,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1430
1431,Work package for Financial Services (Miscellaneous) (Amendment) (EU Exit) (No. 2) Regulations 2019,,false,JaxcFCkM,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1431
1432,Work package for International Road Passenger Transport (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,9y2rlrGw,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1432
1447,Work package for Companies (Directors' Remuneration Policy and Directors' Remuneration Report) Regulations 2019,,false,npWNGlc1,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1447
1448,Work package for Food and Feed Hygiene and Safety (Miscellaneous Amendments) (EU Exit) Regulations 2019,,false,VDbicUyI,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1448
1478,Work package for Higher Education and Research Act 2017 (Further Implementation etc.) Regulations 2019,,false,pcmNIXiA,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1478
1479,Work package for Double Taxation Relief (Cyprus) Order 2019,,false,CyPj03oz,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1479
1480,Work package for Justice and Security (Northern Ireland) Act 2007 (Extension of duration of non-jury trial provisions) Order 2019,,false,EhRqJpSG,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1480
1484,Work package for Child Support (Miscellaneous Amendments) Regulations 2019,,false,RfsnjdGq,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1484
1496,Work package for Cornwall (Electoral Changes) Order 2019,,false,qAuDEpGh,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1496
1497,Work package for Hartlepool (Electoral Changes) Order 2019,,false,fWydOzke,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1497
1502,Work package for Child Support (Miscellaneous Amendments) Regulations 2019,,false,4peEd2bL,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1502
1508,Work package for Consumer Rights Act 2015 (Enforcement) (Amendment) Order 2019,,false,OeuqC32Y,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1508
1509,Work package for Double Taxation Relief and International Tax Enforcement (Israel) Order 2019,,false,rvWxrF2s,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1509
1510,Work package for Animal Welfare (Licensing of Activities Involving Animals) (England) (Amendment) Regulations 2019,,false,O7cvDuRv,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1510
1516,Work package for Victims and Witnesses (Scotland) Act 2014 (Consequential Modification) Order 2019,,false,zKBWpYtJ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1516
1519,Work package for Safeguarding Vulnerable Groups Act 2006 (Specified Scottish Authority and Barred Lists) Order 2019,,false,eXW7dWvh,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1519
1525,Work package for Basingstoke and Deane (Electoral Changes) Order 2019,,false,AP0QnFz5,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1525
1526,Work package for Cambridge (Electoral Changes) Order 2019,,false,stY4fkRh,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1526
1527,Work package for Chorley (Electoral Changes) Order 2019,,false,8q5boWkO,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1527
1528,Work package for Oxford (Electoral Changes) Order 2019,,false,irSLQom1,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1528
1536,Work package for Community Infrastructure Levy (Amendment) (England) (No. 2) Regulations 2019,,false,YfGScp5K,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1536
1537,Work package for Misuse of Drugs Act 1971 (Amendment) Order 2019,,false,wTblfsZr,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1537
1540,Work package for Electricity Capacity (No. 2) Regulations 2019,,false,9HHp6ZTH,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1540
1542,Work package for Salford (Electoral Changes) Order 2019,,false,7jsuKzvk,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1542
1543,Work package for Environment (Legislative Functions from Directives) (EU Exit) Regulations 2019,,false,01V7gIYC,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1543
1550,"Work package for Town and Country Planning (Fees for Applications, Deemed Applications, Requests and Site Visits) (England) (Amendment) Regulations 2019",,false,0wWh6l8g,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1550
1557,Work package for Climate Change Act 2008 (2050 Target Amendment) Order 2019,,false,puLtrOXc,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1557
1568,Work package for Capital Allowances (Structures and Buildings Allowances) Regulations 2019,,false,da9YJG8h,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1568
1578,Work package for Small-scale Radio Multiplex and Community Digital Radio Order 2019,,false,R5B65IUP,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1578
1584,Work package for Trade in Animals and Animal Products (Legislative Functions) and Veterinary Surgeons (Amendment) (EU Exit) Regulations 2019,,false,4uBo9Ohy,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1584
1590,Work package for International Finance Corporation (General Capital Increase) Order 2019,,false,vzpdn7Hz,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1590
1591,Work package for International Bank for Reconstruction and Development (Selective Capital Increase) Order 2019,,false,JgnXPIe6,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1591
1592,Work package for International Bank for Reconstruction and Development (General Capital Increase) Order 2019,,false,3zgmuiN8,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1592
1614,Work package for Cableway Installations (Amendment) (EU Exit) Regulations 2019,,false,K4USoCuj,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1614
1619,Work package for Waste and Environmental Protection (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,dLTYuDQO,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1619
1628,Work package for Gas Tariffs Code (Amendment) (EU Exit) Regulations 2019,,false,qJmRTJb4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1628
1632,Work package for Government of Wales Act 2006 (Amendment) Order 2019,,false,wc9wNPHX,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1632
1634,Work package for Freedom of Establishment and Free Movement of Services (EU Exit) Regulations 2019,,false,r01NiaNN,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1634
1635,Work package for Northern Ireland (Ministerial Appointment Functions) (No. 2) Regulations 2019,,false,F4bqMzBL,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1635
1638,"Work package for Statutory Auditors, Third Country Auditors and International Accounts Standards (Amendment) (EU Exit) Regulations 2019",,false,g7v6SJ9A,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1638
1639,Work package for Financial Services (Miscellaneous) (Amendment) (EU Exit) (No. 3) Regulations 2019,,false,CmkoGuVf,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1639
1640,Work package for Waste and Environmental Protection (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,3de6DnbZ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1640
1648,Work package for Pesticides (Amendment) (EU Exit) Regulations 2019,,false,hE2MCai9,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1648
1652,Work package for Passenger and Goods Vehicles (Tachographs) (Amendment etc.) Regulations 2019,,false,glniQAd6,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1652
1668,Work package for Terrorism Act 2000 (Proscribed Organisations) (Amendment) (No. 2) Order 2019,,false,F44ASyEY,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1668
1669,Work package for Insolvency (Amendment) (EU Exit) (No. 2)  Regulations 2019,,false,81pPds8U,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1669
1670,"Work package for Newcastle Upon Tyne, North Tyneside and Northumberland Combined Authority (Adult Education Functions) Order 2019",,false,jAqcp3uc,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1670
1671,"Work package for Legal Aid, Sentencing and Punishment of Offenders Act 2012 (Legal Aid for Separated Children) (Miscellaneous Amendments) Order 2019",,false,hSRGCK4W,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1671
1672,Work package for Plant Health (Amendment etc.) (EU Exit) Regulations 2019,,false,z5kBsny2,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1672
1673,Work package for Criminal Justice Act 2003 (Early Release on Licence) Order 2019,,false,KllWh2NR,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1673
1677,Work package for Import and Export Licences (Amendment etc.) (EU Exit) Regulations 2019,,false,2Q9pvrkO,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:1677
