id,label,workpackagedaycount,areclocksinworkpackagefrozen,triplestoreid,subjectto,proceduralworkpackagehascalculationstyle,proceduralworkpackagefocus
5602,Work package for National Health Service (General Medical Services Contracts and Personal Medical Services Agreements) (Amendment) Regulations 2023,,false,Ztqg5jMq,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5602
5603,Work package for Immigration (Citizens? Rights Appeals) (EU Exit) (Amendment) Regulations 2023,,false,59hqTx50,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5603
5604,Work package for Human Medicines (Amendment) Regulations 2023,,false,5rEHcVqC,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5604
5605,Work package for Police Act 1997 (Criminal Records) (Amendment and Saving Provision) Regulations 2023,,false,Rj2avLKX,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5605
5609,Work package for Russia (Sanctions) (EU Exit) (Amendment) Regulations 2023,,false,84fSBV8t,1,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5609
5610,Work package for National Health Service (General Medical Services Contracts and Personal Medical Services Agreements) (Amendment) (No. 2) Regulations 2023,,false,viIarYOV,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5610
5611,Work package for Hartlepool Development Corporation (Functions) Order 2023,,false,YOGvGih1,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5611
5612,Work package for Middlesbrough Development Corporation (Functions) Order 2023,,false,Bq9w7zDB,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5612
5618,Work package for Energy Bills Discount Scheme (Non-Standard Cases) Regulations 2023,,false,JUCwSp8A,1,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5618
5619,Work package for Energy Bills Discount Scheme (Northern Ireland) Regulations 2023,,false,1g7jkeQN,1,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5619
