id,title,weblink,year,prefix,number,comingintoforcedate,comingintoforcenote,madedate,enabledby,precededbyproposedstatutoryinstrument,triplestoreid
175,Transfer of Functions (Parliamentary Constituencies Act 1986) Order 2018,https://www.legislation.gov.uk/uksi/2018/780/made,2018,SI,780,2018-07-25,,2018-06-27,"urn:procedure-editor:ActOfParliament:1532,urn:procedure-editor:ActOfParliament:2217","",SUtuR6qs
176,"Court of Protection, Civil Proceedings and Magistrates' Courts Fees (Amendment) Order 2018",https://www.legislation.gov.uk/uksi/2018/812/made,2018,SI,812,,in accordance with article 1.,2018-07-03,"urn:procedure-editor:ActOfParliament:733,urn:procedure-editor:ActOfParliament:666,urn:procedure-editor:ActOfParliament:1520","",MIqYKT1i
177,Education (Student Loans) (Repayment) (Amendment) (No. 3) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/810/made,2018,SI,810,2018-07-28,,2018-07-02,"urn:procedure-editor:ActOfParliament:1367,urn:procedure-editor:ActOfParliament:1039","",UBL9i00X
178,Cableway Installations Regulations 2018,https://www.legislation.gov.uk/uksi/2018/816/made,2018,SI,816,2018-07-30,,2018-07-03,urn:procedure-editor:ActOfParliament:2419,"",KF90wtY4
180,Trade Marks Regulations 2018,https://www.legislation.gov.uk/uksi/2018/825/made,2018,SI,825,2019-01-14,,2018-07-09,"urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:554","",Hw2xKRsZ
182,Financial Market Infrastructure Administration (England and Wales) Rules 2018,https://www.legislation.gov.uk/uksi/2018/833/made,2018,SI,833,2018-08-04,,2018-07-10,"urn:procedure-editor:ActOfParliament:862,urn:procedure-editor:ActOfParliament:1520","",vUb6Fcnn
183,Combined Authorities (Spatial Development Strategy) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/827/made,2018,SI,827,2018-08-09,,2018-07-10,urn:procedure-editor:ActOfParliament:966,"",bYMAmxYQ
184,Nuclear Reactors (Environmental Impact Assessment for Decommissioning) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/834/made,2018,SI,834,2018-08-06,,2018-07-11,"urn:procedure-editor:ActOfParliament:1047,urn:procedure-editor:ActOfParliament:2419","",cXKDMYqV
186,M1 Motorway (Junctions 23A to 25) (Variable Speed Limits) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/819/made,2018,SI,819,2018-09-03,,2018-07-05,urn:procedure-editor:ActOfParliament:1674,"",55gPdheg
188,Public Sector Bodies (Websites and Mobile Applications) Accessibility Regulations 2018,https://www.legislation.gov.uk/uksi/2018/852/made,2018,SI,852,2018-09-23,,2018-07-12,urn:procedure-editor:ActOfParliament:2419,"",JHmYoIfJ
189,Marine Licensing (Application Fees) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/850/made,2018,SI,850,2018-09-01,,2018-07-13,urn:procedure-editor:ActOfParliament:815,"",QsAJ99E3
190,National Health Service (General Medical Services Contracts and Personal Medical Services Agreements) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/844/made,2018,SI,844,2018-10-01,,2018-07-11,urn:procedure-editor:ActOfParliament:1178,"",qSs9kGvu
191,Sea Fishing (Enforcement) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/849/made,2018,SI,849,2018-08-20,,2018-07-11,urn:procedure-editor:ActOfParliament:2419,"",Qeou2KIY
192,Criminal Procedure (Amendment No. 2) Rules 2018,https://www.legislation.gov.uk/uksi/2018/847/made,2018,SI,847,2018-10-01,,2018-07-11,urn:procedure-editor:ActOfParliament:666,"",ySndNUxm
193,Financial Market Infrastructure Administration (Designation of VocaLink) Order 2018,https://www.legislation.gov.uk/uksi/2018/858/made,2018,SI,858,2018-08-09,,2018-07-16,urn:procedure-editor:ActOfParliament:862,"",zVuPoOWp
196,CRC Energy Efficiency Scheme (Revocation and Savings) Order 2018,https://www.legislation.gov.uk/uksi/2018/841/made,2018,SI,841,2018-10-01,,2018-07-11,urn:procedure-editor:ActOfParliament:1350,"",VXLHPnoP
202,British Nationality (General) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/851/made,2018,SI,851,2018-08-09,,2018-07-16,urn:procedure-editor:ActOfParliament:1860,"",Uhsvsfdn
203,Social Security (Scotland) Act 2018 (Consequential Modifications) Order 2018,https://www.legislation.gov.uk/uksi/2018/872/made,2018,SI ,872,2018-09-03,,2018-07-18,urn:procedure-editor:ActOfParliament:1289,"",EqisWZtW
204,Machine Games Duty (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/866/made,2018,SI ,866,2018-08-16,,2018-07-18,urn:procedure-editor:ActOfParliament:251,"",M3L8iguJ
205,Safety of Sports Grounds (Designation) (Amendment) Order 2018,https://www.legislation.gov.uk/uksi/2018/869/made,2018,SI,869,2018-08-09,,2018-07-16,urn:procedure-editor:ActOfParliament:2248,"",a8wT3ym2
208,Republic of Maldives (Asset-Freezing) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/861/made,2018,SI,861,2018-08-08,,2018-07-17,urn:procedure-editor:ActOfParliament:2419,"",BP4IoUgX
213,Immigration and Nationality (Fees) (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/875/made,2018,SI,875,2018-08-28,,2018-07-19,urn:procedure-editor:ActOfParliament:1300,"",SbxmGLcR
236,Cross-border Railway Services (Working Time) (Amendment) (EU Exit) Order 2018,https://www.legislation.gov.uk/uksi/2018/874/made,2018,SI,874,,in accordance with article 1.,2018-07-18,urn:procedure-editor:ActOfParliament:200,"",YdIWHZS3
240,Export Control (Burma Sanctions) (No. 2) Order 2018,https://www.legislation.gov.uk/uksi/2018/894/made,2018,SI,894,2018-08-14,,2018-07-20,"urn:procedure-editor:ActOfParliament:1341,urn:procedure-editor:ActOfParliament:2419","",tlSbgoyG
250,Animals (Scientific Procedures) Act 1986 (Fees) (No. 2) Order 2018,https://www.legislation.gov.uk/uksi/2018/902/made,2018,SI,902,2018-08-20,,2018-07-24,urn:procedure-editor:ActOfParliament:1486,"",hLF7ZU6f
251,Independent Educational Provision in England (Provision of Information) and Non-Maintained Special Schools (England) and Independent School Standards (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/901/made,2018,SI,901,2018-09-01,,2018-07-24,"urn:procedure-editor:ActOfParliament:143,urn:procedure-editor:ActOfParliament:1045","",KKMVpl6g
253,Food and Rural Affairs (Miscellaneous Revocations) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/908/made,2018,SI,908,,regulation 1 and 2 come into force on 1st October 2018. The remainder come into force on 31st March 2019.,2018-07-23,"urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:2366","",hNYeAr2M
254,Plant Health (England) (Amendment) (No. 3) Order 2018,https://www.legislation.gov.uk/uksi/2018/910/made,2018,SI,910,2018-08-21,,2018-07-24,urn:procedure-editor:ActOfParliament:2849,"",MyKmEbhB
258,"Non-Domestic Rating (Alteration of Lists, Appeals and Procedure) (England) (Amendment) Regulations 2018",https://www.legislation.gov.uk/uksi/2018/911/made,2018,SI,911,2018-08-24,,2018-07-30,urn:procedure-editor:ActOfParliament:397,"",VqC2MUZE
259,Home Loss Payments (Prescribed Amounts) (England) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/915/made,2018,SI,915,2018-10-01,,2018-07-31,urn:procedure-editor:ActOfParliament:2400,"",QtfEa5YW
260,Combined Authorities (Spatial Development Strategy) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/924/made,2018,SI,924,2018-08-30,,2018-08-01,urn:procedure-editor:ActOfParliament:966,"",IlH0bFJC
261,Hartpury College (Transfer to the Higher Education Sector) Order 2018,https://www.legislation.gov.uk/uksi/2018/927/made,2018,SI,927,2018-09-13,,2018-08-01,urn:procedure-editor:ActOfParliament:216,"",evNAwjHg
262,School Teachers' Incentive Payments (England) Order 2018,https://www.legislation.gov.uk/uksi/2018/933/made,2018,SI,933,2018-09-03,,2018-08-09,urn:procedure-editor:ActOfParliament:779,"",Wa2pnyo2
263,Local Government (Structural Changes) (General) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/930/made,2018,SI,930,2018-09-05,,2018-08-08,urn:procedure-editor:ActOfParliament:1339,"",qQXoON26
264,Social Security (Treatment of Arrears of Benefit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/932/made,2018,SI,932,2018-09-11,,2018-08-09,"urn:procedure-editor:ActOfParliament:1353,urn:procedure-editor:ActOfParliament:943,urn:procedure-editor:ActOfParliament:794,urn:procedure-editor:ActOfParliament:589,urn:procedure-editor:ActOfParliament:91","",GuV3tchN
267,"Environment, Food and Rural Affairs (Miscellaneous Amendments and Revocations) Regulations 2018",https://www.legislation.gov.uk/uksi/2018/942/made,2018,SI,942,,in accordance with regulation 1(2),2018-08-20,"urn:procedure-editor:ActOfParliament:1013,urn:procedure-editor:ActOfParliament:2419","",GonuHKX2
268,Export Control (Amendment) (No. 2) Order 2018,https://www.legislation.gov.uk/uksi/2018/939/made,2018,SI,939,2018-09-14,,2018-08-20,urn:procedure-editor:ActOfParliament:1341,"",n7DYBZTg
269,Architects Act 1997 (Amendments etc.) Order 2018,https://www.legislation.gov.uk/uksi/2018/947/made,2018,SI,947,2019-01-07,,2018-08-28,urn:procedure-editor:ActOfParliament:298,"",8NOTbqcG
270,Public Sector Bodies (Websites and Mobile Applications) (No. 2) Accessibility Regulations 2018,https://www.legislation.gov.uk/uksi/2018/952/made,2018,SI,952,2018-09-23,,2018-08-29,urn:procedure-editor:ActOfParliament:2419,"",peR5eFWQ
271,Apprenticeships (Modification to the Specification of Apprenticeship Standards for England) Order 2018,https://www.legislation.gov.uk/uksi/2018/946/made,2018,SI,946,2018-09-21,,2018-08-23,urn:procedure-editor:ActOfParliament:820,"",nuicNnFk
278,Magistrates' Courts Warrants (Specification of Provisions) (Amendment) Order 2018,https://www.legislation.gov.uk/uksi/2018/961/made,2018,SI,961,2018-10-22,,2018-08-30,urn:procedure-editor:ActOfParliament:1917,"",RmycV0kO
279,Prison and Young Offender Institution (Amendment) (No. 2) Rules 2018,https://www.legislation.gov.uk/uksi/2018/960/made,2018,SI,960,2018-10-19,,2018-08-28,urn:procedure-editor:ActOfParliament:3835,"",yPyq3chO
283,Rural Development Programme (Transfer) (England) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/964/made,2018,SI,964,2018-10-01,,2018-09-03,urn:procedure-editor:ActOfParliament:2419,"",9nwPn9YY
284,"Simple Pressure Vessels, Electrical Equipment and Pressure Equipment (Miscellaneous Amendments) (Northern Ireland) Regulations 2018",https://www.legislation.gov.uk/uksi/2018/966/made,2018,SI,966,2018-10-01,,2018-09-04,urn:procedure-editor:ActOfParliament:2419,"",EAXHUZt7
285,Electricity (Individual Exemptions from the Requirement for a Generation Licence) (England and Wales) Order 2018,https://www.legislation.gov.uk/uksi/2018/967/made,2018,SI,967,2018-09-28,,2018-09-04,urn:procedure-editor:ActOfParliament:215,"",fUqRRBH5
286,"Police, Fire and Crime Commissioner for North Yorkshire (Fire and Rescue Authority) Order 2018",https://www.legislation.gov.uk/uksi/2018/970/made,2018,SI,970,2018-11-15,,2018-09-04,urn:procedure-editor:ActOfParliament:1075,"",BuMKAKjA
287,Civil Procedure (Amendment No. 3) Rules 2018,https://www.legislation.gov.uk/uksi/2018/975/made,2018,SI,975,2018-10-01,,2018-08-28,urn:procedure-editor:ActOfParliament:314,"",DcVb33WY
288,Marketing of Ornamental Plant Propagating Material (Amendment) (England and Wales) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/974/made,2018,SI,974,2018-10-01,,2018-09-03,urn:procedure-editor:ActOfParliament:2419,"",3iuaNj8A
289,Tonnage Tax (Training Requirement) (Amendment etc.) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/971/made,2018,SI,971,2018-10-01,,2018-09-04,urn:procedure-editor:ActOfParliament:259,"",l05U8jIT
290,"Scotland Act 2016, Wales Act 2017 and Onshore Petroleum (Consequential, Transitional and Saving Provisions and Model Clauses) Regulations 2018",https://www.legislation.gov.uk/uksi/2018/980/made,2018,SI,980,2018-10-01,,2018-09-05,"urn:procedure-editor:ActOfParliament:454,urn:procedure-editor:ActOfParliament:1336,urn:procedure-editor:ActOfParliament:1287","",pGJAClSs
291,Riot Compensation (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/982/made,2018,SI,982,2018-10-01,,2018-09-05,urn:procedure-editor:ActOfParliament:1120,"",WBlaNvyq
292,Income-related Benefits (Subsidy to Authorities) Amendment Order 2018,https://www.legislation.gov.uk/uksi/2018/985/made,2018,SI,985,2018-10-15,,2018-09-06,urn:procedure-editor:ActOfParliament:528,"",n39tcDnk
293,Pension Protection Fund (Pensionable Service) and Occupational Pension Schemes (Investment and Disclosure) (Amendment and Modification) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/988/made,2018,SI,988,,in accordance with regulation 1,2018-09-10,"urn:procedure-editor:ActOfParliament:452,urn:procedure-editor:ActOfParliament:1061,urn:procedure-editor:ActOfParliament:107","",d3F9OZoU
294,Social Security (Claims and Payments) (Social Fund Maternity Grant) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/989/made,2018,SI,989,2018-10-18,,2018-09-10,urn:procedure-editor:ActOfParliament:528,"",dj1ROT0l
296,Adoption and Children Act Register (Search and Inspection) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/993/made,2018,SI,993,2018-10-04,,2018-09-10,urn:procedure-editor:ActOfParliament:932,"",CoWkZnVU
297,Copyright and Related Rights (Marrakesh Treaty etc.) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/995/made,2018,SI,995,2018-10-11,,2018-09-11,urn:procedure-editor:ActOfParliament:2419,"",v9p3YHSe
298,Immigration and Nationality (Fees) (Amendment) (EU Exit) (No. 2) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/999/made,2018,SI,999,,"in accordance with regulation 1(2), (3) and (4)",2018-09-12,urn:procedure-editor:ActOfParliament:1300,"",lSRBYtGi
299,Police and Firefighters' Pensions (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/997/made,2018,SI,997,2018-10-08,,2018-09-10,"urn:procedure-editor:ActOfParliament:2176,urn:procedure-editor:ActOfParliament:1315,urn:procedure-editor:ActOfParliament:1075,urn:procedure-editor:ActOfParliament:2442","",H1uGO0VI
300,Road Vehicles (Approval) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/984/made,2018,SI,984,2018-10-05,,2018-09-05,urn:procedure-editor:ActOfParliament:2419,"",IyxF7Re7
304,Vehicle Drivers (Certificates of Professional Competence) (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1004/made,2018,SI,1004,,in accordance with Regulation 1.,2018-09-12,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:207,558R1vHw
305,School Teachers' Pay and Conditions Order 2018,https://www.legislation.gov.uk/uksi/2018/998/made,2018,SI,998,2018-10-05,,2018-09-11,urn:procedure-editor:ActOfParliament:779,"",gVLa6U8S
306,European Communities (Designation Orders) (Revocation) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1011/made,2018,SI,1011,,in accordance with regulation 1,2018-09-18,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:231,6gNGlxXz
307,European Union (Definition of Treaties Orders) (Revocation) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1012/made,2018,SI,1012,,in accordance with regulation 1,2018-09-18,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:232,SSIdUxdK
308,Common Agricultural Policy Basic Payment and Support Schemes (England) (Amendment) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1026/made,2018,SI,1026,2018-09-30,,2018-09-24,urn:procedure-editor:ActOfParliament:2419,"",WMZkgw45
310,Timber and Timber Products and FLEGT (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1025/made,2018,SI,1025,,in accordance with regulation 1,2018-09-21,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:246,sUFFmPCo
314,Seal Products (Amendments) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1034/made,2018,SI,1034,,in accordance with regulation 1,2018-09-25,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:245,x1lCTIsz
315,Animal Health and Welfare (Miscellaneous Amendments) (England) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1033/made,2018,SI,1033,,in accordance with regulation 1,2018-09-25,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:244,Ez5LhVPl
317,Consumer Credit (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1038/made,2018,SI,1038,,in accordance with regulation 1(2),2018-09-27,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:233,V9OJief9
319,Friendly Societies (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1039/made,2018,SI,1039,,in accordance with regulation 1,2018-09-27,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:234,VW7e0Sva
320,Zootechnical Standards (England) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1037/made,2018,SI,1037,2018-11-01,,2018-09-26,urn:procedure-editor:ActOfParliament:2419,"",LCvP8PWr
323,Tenants' Associations (Provisions Relating to Recognition and Provision of Information) (England) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1043/made,2018,SI,1043,2018-11-01,,2018-10-03,urn:procedure-editor:ActOfParliament:1618,"",nmnBg42M
325,Tribunal Procedure (Amendment No. 2) Rules 2018,https://www.legislation.gov.uk/uksi/2018/1053/made,2018,SI,1053,2018-10-30,,2018-10-04,urn:procedure-editor:ActOfParliament:1025,"",AWmzydlB
333,"Groceries Code Adjudicator Act 2013, Small Business, Enterprise and Employment Act 2015 and Enterprise Act 2016 (Amendment) (EU Exit) Regulations 2018",https://www.legislation.gov.uk/uksi/2018/1046/made,2018,SI,1046,,in accordance with regulation 1,2018-10-05,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:228,EuWVmkrN
334,Design Right (Semiconductor Topographies) (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/uksi/2018/1052/made,2018,SI,1052,,in accordance with regulation 1,2018-10-09,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ProposedNegativeStatutoryInstrument:235,hhJ7dD7c
335,Safety of Sports Grounds (Designation) (Amendment) (No. 2) Order 2018,https://www.legislation.gov.uk/uksi/2018/1047/made,2018,SI,1047,2018-10-31,,2018-10-08,urn:procedure-editor:ActOfParliament:2248,"",Rcqh3lsI
